,index,w1,w2,count1,count2,total1,total2,isDuplicate
11522,,Tunisia,Eritrea,368.0,208.0,73646.0,73646.0,0.0
11523,,CA,IL,3.0,5.0,13.0,13.0,0.0
11524,,Malbec-Merlot,Merlot-Cabernet Franc,109.0,21.0,150930.0,150930.0,0.0
11525,,Safety Studies,Procurement Technical Assistance,154.0,3186.0,151623.0,151623.0,0.0
11526,,Jeffrey,Pride,1.0,19.0,34857.0,34857.0,0.0
11527,,ALLOTH,INPAT,2.0,12.0,11106.0,11106.0,0.0
11528,,Grey/Red,White Copper,1.0,1.0,82545.0,82545.0,0.0
11529,,Sterea Ellada,Puente Alto,1.0,15.0,129971.0,129971.0,0.0
11530,,407,A102,2.0,2.0,198900.0,198900.0,0.0
11531,,Baton Rouge,San Diego,16.0,16.0,2720.0,2720.0,0.0
11532,,El Gharb-Chrarda Bni Hssen,Salamat,1.0,1.0,2772.0,2772.0,0.0
11533,,DSE Direct,Health,45.0,2.0,15736.0,15736.0,0.0
11534,,Heatherton,Fairfield,5.0,99.0,34857.0,34857.0,0.0
11535,,00823-8378,00840-4073,1.0,1.0,1973.0,1973.0,0.0
11536,,ID,LT,282.0,21.0,2483304.0,2483304.0,0.0
11537,,India,Barbados,3.0,1.0,2031.0,2031.0,0.0
11538,,FRA,SXM,1.0,1.0,269.0,269.0,0.0
11539,,Russia,UAE,1.0,1.0,73.0,73.0,0.0
11540,,Doctorate,Other,12243.0,10245.0,374362.0,374362.0,0.0
11541,4056.0,Immigration Consultant,IMMIGRATION CONSULTANT,9.0,5.0,374362.0,374362.0,1.0
11542,,Rusk County,Hampshire County,1.0,1.0,910.0,910.0,0.0
11543,,Alaska,Alabama,106.0,820.0,21112.0,21112.0,0.0
11544,,I-TRIVIAL,I-MULTIPLE,1188.0,708.0,667075.0,667075.0,0.0
11545,,Layer 3 Up,Layer 2 Up,55.0,173.0,605.0,605.0,0.0
11546,,Epping,Carrum,171.0,30.0,34857.0,34857.0,0.0
11547,3848.0,HND,hnd,2539.0,14.0,463231.0,463231.0,1.0
11548,,Weaving,Tourism,2961.0,187.0,671205.0,671205.0,0.0
11549,224.0,Slovak koruna,Slovak Koruna,234.0,228.0,100048.0,100048.0,1.0
11550,,Romania,49,10782.0,1.0,320551.0,320551.0,0.0
11551,,new construction wood frame,sign - erect,950.0,2892.0,198900.0,198900.0,0.0
11552,,Slovenia,Romania,195.0,200.0,8406.0,8406.0,0.0
11553,,Willow Grove Park,Hala Ludowa,1277.0,4.0,806179.0,806179.0,0.0
11554,,Papua New Guinea,Equatorial Guinea,1519.0,1519.0,401016.0,401016.0,0.0
11555,,ROSE CITY PARK,BRENTWD-DARLNGT,468.0,872.0,64618.0,64618.0,0.0
11556,,Azerbaijan,Pre-demographic dividend,1.0,1.0,269.0,269.0,0.0
11557,,Vermont,Minnesota,32.0,112.0,2720.0,2720.0,0.0
11558,,Viet Nam,Swaziland,368.0,368.0,73645.0,73645.0,0.0
11559,,AK,IA,26.0,26.0,11106.0,11106.0,0.0
11560,,WOAK,COLM,69362.0,51983.0,3313625.0,3313625.0,0.0
11561,,"6,5","6,2",2.0,4.0,258.0,258.0,0.0
11562,,Disorderly Conduct,Weapons,4035.0,264.0,59853.0,59853.0,0.0
11563,,IDB,BEN,111.0,1630.0,463231.0,463231.0,0.0
11564,,Sum,Gap-filled total,332.0,71.0,1518.0,1518.0,0.0
11565,,Grade 2,Fourth Year College,1311.0,124.0,41544.0,41544.0,0.0
11566,,intron_variant,start_lost&5_prime_UTR_variant,4403.0,1.0,65188.0,65188.0,0.0
11567,3680.0,Schnauzer (Giant),SCHNAUZER GIANT,3.0,1.0,82545.0,82545.0,1.0
11568,4499.0,NE,NEBRASKA,587.0,672.0,374362.0,374362.0,1.0
11569,,Prospect Park,Auditorio de Galicia,65.0,1.0,21607.0,21607.0,0.0
11570,762.0,White/Apricot,White & Apricot,148.0,56.0,82545.0,82545.0,1.0
11571,,00840-3726,96921-4471,1.0,1.0,1973.0,1973.0,0.0
11572,,Ground,Poison,32.0,28.0,800.0,800.0,0.0
11573,4004.0,Corp. Secretary / Officer,Corporate Secretary / Officer,1.0,1.0,374362.0,374362.0,1.0
11574,,Acquisitions less disposals of non-produced non-financial assets,Equals: CHANGES IN NET WORTH DUE TO SAVING AND CAPITAL TRANSFERS,1921.0,2981.0,227092.0,227092.0,0.0
11575,,Poland,Belize,414.0,414.0,81106.0,81106.0,0.0
11576,321.0,Healthcare Services; Nonprofit Charitable Organizations; Other/Not Classified,Healthcare ServicesNonprofit Charitable OrganizationsOther/Not Classified,1.0,5.0,22000.0,22000.0,1.0
11577,2906.0,Centre-Est,Centre-est,2.0,1.0,2772.0,2772.0,1.0
11578,,RALEIGH WEST,CATHEDRAL PARK,1.0,580.0,82958.0,82958.0,0.0
11579,,Turks and Caicos Islands,Costa Rica,1.0,1.0,269.0,269.0,0.0
11580,,BAYF,DUBL,72431.0,68063.0,3313625.0,3313625.0,0.0
11581,,Musiksaal des Kasinos,Volkswagen Halle,3.0,2.0,21607.0,21607.0,0.0
11582,,northwest,southeast,325.0,364.0,1338.0,1338.0,0.0
11583,,LCB,Statement of Qualifications,488.0,547.0,346018.0,346018.0,0.0
11584,57.0,MARSHALL ISLANDS,MH,1.0,2.0,374362.0,374362.0,1.0
11585,,Virginia,North Carolina,3394.0,2822.0,359836.0,359836.0,0.0
11586,,Virginia,Nebraska,1.0,1.0,52.0,52.0,0.0
11587,,Ratio,Millions of Dollars,66.0,728.0,11106.0,11106.0,0.0
11588,,NBRK,SHAY,1.0,1.0,46.0,46.0,0.0
11589,,Russia,Taiwan Province of China,1.0,1.0,155.0,155.0,0.0
11590,,Sheep Meadow,Drury Auditorium,46.0,1.0,21607.0,21607.0,0.0
11591,,Papillion X,Alsatian,24.0,1.0,82545.0,82545.0,0.0
11592,,Aruba,Venezuela (Bolivarian Republic of),404.0,414.0,81106.0,81106.0,0.0
11593,,Saudi Arabia,France,378.0,4636.0,191325.0,191325.0,0.0
11594,,accommodation_and_food_service_activities,human_health_and_social_work_activities,1311.0,1121.0,68023.0,68023.0,0.0
11595,,Republic of Ireland,Bosnia and Herzegovina,5.0,1.0,4572.0,4572.0,0.0
11596,,ZWE,ALB,10.0,1.0,2772.0,2772.0,0.0
11597,61.0,MICHIGAN,MI,1763.0,3449.0,374362.0,374362.0,1.0
11598,,Sports and Recreational Equipment and Supplies and Accessories,Electronic Components and Supplies,1261.0,2042.0,346018.0,346018.0,0.0
11599,,EAST ASIA AND PACIFIC,OTHER,23617.0,75.0,151623.0,151623.0,0.0
11600,,Latvia,Argentina,208.0,368.0,73645.0,73645.0,0.0
11601,,arts_entertainment_and_recreation,manufacturing_mining_and_quarrying_and_other_industrial_activities,934.0,2646.0,61626.0,61626.0,0.0
11602,,Belize,Turkey,8.0,4.0,15736.0,15736.0,0.0
11603,,networkingchicago,HHS-Toastmasters-Club-in-Downtown-Chicago,4.0,24.0,5807.0,5807.0,0.0
11604,,GU,BR,2.0,1.0,161.0,161.0,0.0
11605,,BUCKMAN-WEST,MARSHALL PARK,1318.0,21.0,61497.0,61497.0,0.0
11606,,central_government_net_cash_outflow,fund_position,14277.0,100000.0,884244.0,884244.0,0.0
11607,,Electric Organ,Chorus ad Lib,9.0,3.0,56194.0,56194.0,0.0
11608,,MIRAMAR,CANOVANAS,1.0,9.0,1351.0,1351.0,0.0
11609,,escudo,tenge,240.0,226.0,68023.0,68023.0,0.0
11610,,h,t,23980.0,3580.0,34857.0,34857.0,0.0
11611,,S BURLINGAME,BEAVERTON - FIVE OAKS,42.0,2.0,64618.0,64618.0,0.0
11612,,Education,Forestry and logging,1148.0,771.0,61626.0,61626.0,0.0
11613,,Kansas,Oregon,295.0,254.0,21112.0,21112.0,0.0
11614,,ME,NY,9326.0,105527.0,240579.0,240579.0,0.0
11615,,MIXED LITTER,GARBAGE COLLECTIONS,1292.0,198489.0,564403.0,564403.0,0.0
11616,,"Adjusted by age, sex, race and ethnicity",Crude Prevalence,520.0,150281.0,403984.0,403984.0,0.0
11617,3428.0,German Shepherd Dog Cross,GERMAN SHEPHERD DOG CROSS,16.0,3.0,82545.0,82545.0,1.0
11618,,W31,690,3.0,2345.0,82958.0,82958.0,0.0
11619,,Louisiana,Connecticut,23.0,8.0,910.0,910.0,0.0
11620,4288.0,Estonian Kroon,Estonian kroon,165.0,63.0,48269.0,48269.0,1.0
11621,,1999 LUF euro / euro,Portuguese escudo,395.0,298.0,100048.0,100048.0,0.0
11622,,construction_isic_f,other_activities_isic_j_p,9234.0,9234.0,73646.0,73646.0,0.0
11623,,CA-MB CA-SB CA-SBE MBE SB WBE WOSB,CA-MB CA-SB CA-SBE MBE SB WBE,6.0,80.0,346018.0,346018.0,0.0
11624,,Senegal,Kenya,1.0,1.0,155.0,155.0,0.0
11625,,"6,40,41","11,17",3.0,15.0,595971.0,595971.0,0.0
11626,,641,642,848.0,1185.0,63279.0,63279.0,0.0
11627,,PB3,23,2.0,1.0,63279.0,63279.0,0.0
11628,,Equals: GROSS DOMESTIC PRODUCT,"Equals: VALUE ADDED, GROSS, at basic prices",4610.0,4401.0,68023.0,68023.0,0.0
11629,433.0,Homes,Home,3.0,3.0,34857.0,34857.0,1.0
11630,,DOM;MEX;ESP,JAM,1.0,1.0,2031.0,2031.0,0.0
11631,,Final consumption expenditure,Imports of goods and services,9234.0,9192.0,81106.0,81106.0,0.0
11632,,DOMINICA,NETHERLANDS ANTILLES,11.0,1.0,374362.0,374362.0,0.0
11633,,a1050000000vumw,a1050000002Vt8x,21.0,1.0,4861.0,4861.0,0.0
11634,2888.0,"Therapists, All Other*","Therapists, All Other",3.0,2.0,374362.0,374362.0,1.0
11635,,Colorado,Montana,336.0,130.0,21112.0,21112.0,0.0
11636,412.0,"Charlotte, NC","Charlotte, NC 28202",1.0,1.0,22000.0,22000.0,1.0
11637,,France,Jamaica,414.0,414.0,79422.0,79422.0,0.0
11638,,WV,WI,7680.0,7779.0,403984.0,403984.0,0.0
11639,4520.0,RI,RHODE ISLAND,431.0,394.0,374362.0,374362.0,1.0
11640,,Community,Corporation,36.0,1.0,21112.0,21112.0,0.0
11641,,lira,Portuguese escudo,30.0,262.0,48269.0,48269.0,0.0
11642,,Lemont,Bozeman,1.0,1.0,558.0,558.0,0.0
11643,,"3,7","5,3",1.0,11.0,258.0,258.0,0.0
11644,,Mississippi,Oklahoma,3581.0,12612.0,359836.0,359836.0,0.0
11645,,Middle East and Northern Africa,North America,20.0,2.0,158.0,158.0,0.0
11646,,Central African Republic,Chad,46.0,46.0,9234.0,9234.0,0.0
11647,,Oregon,Missouri,15.0,20.0,910.0,910.0,0.0
11648,,Turkey,Belize,4.0,8.0,15736.0,15736.0,0.0
11649,,Arab World,St. Lucia,1.0,1.0,269.0,269.0,0.0
11650,,961,520,1270.0,1138.0,70964.0,70964.0,0.0
11651,,NM,ND,32.0,32.0,2720.0,2720.0,0.0
11652,,public_administration_and_defence_education_human_health_and_social_work_activities,electricity_gas_steam_and_air_conditioning_supply,2540.0,1318.0,61626.0,61626.0,0.0
11653,,EMU,AUS,1.0,1.0,269.0,269.0,0.0
11654,,MARSHALL PARK,LAURELHURST,19.0,210.0,61779.0,61779.0,0.0
11655,,Taxes less subsidies on imports.,Includes Information and communication (J) of ISIC Rev. 4,1.0,2.0,68023.0,68023.0,0.0
11656,,ART,MTH,31652.0,5595.0,403984.0,403984.0,0.0
11657,,SUNDERLAND,GRESHAM - SOUTHWEST GRESH,154.0,1.0,73590.0,73590.0,0.0
11658,,Napa,North Coast,8801.0,632.0,150930.0,150930.0,0.0
11659,,58,"8,9",20.0,17.0,225363.0,225363.0,0.0
11660,,GRWI,MAC,230.0,737.0,610676.0,610676.0,0.0
11661,,Jamaica,Turkey,1.0,2.0,4572.0,4572.0,0.0
11662,2757.0,University Armory Hall,University Armory,1.0,1.0,21607.0,21607.0,1.0
11663,,2,660,13.0,915.0,63279.0,63279.0,0.0
11664,,I-NO CLASS,B-FAMILY,6.0,3622.0,571153.0,571153.0,0.0
11665,,TX,SD,1440.0,124.0,21112.0,21112.0,0.0
11666,,Leesburg,Grandville,1.0,1.0,24591.0,24591.0,0.0
11667,,Order Clerks,Brokerage Clerks,18.0,5.0,374362.0,374362.0,0.0
11668,,training jobs,banking jobs,161.0,1097.0,50000.0,50000.0,0.0
11669,,FOREST PARK,WOODLAND PARK,126.0,31.0,82958.0,82958.0,0.0
11670,,"Works, Infrastructure",Construction Supervision,11566.0,3924.0,151623.0,151623.0,0.0
11671,,workshop commercial,dance hall,189.0,24.0,198900.0,198900.0,0.0
11672,,Dolcetto d'Alba Superiore,Côte de Beaune,3.0,9.0,150930.0,150930.0,0.0
11673,,Representing Attorney,FLEPORE@GIBNEY.COM,178.0,1.0,374362.0,374362.0,0.0
11674,,B-ABBREVIATION,B-TRIVIAL,4521.0,8963.0,662207.0,662207.0,0.0
11675,,96950-7773,00820-6001,1.0,1.0,1973.0,1973.0,0.0
11676,,W16b,X10,6.0,33.0,2117.0,2117.0,0.0
11677,,Mershon Auditorium,Fuji Gakuen Hall,2.0,1.0,21607.0,21607.0,0.0
11678,,"16,24","6,42",1.0,14.0,595971.0,595971.0,0.0
11679,,SL.EMP.WORK.ZS,ST.INT.RCPT.CD,2278.0,3848.0,463231.0,463231.0,0.0
11680,4495.0,NORTH CAROLINA,NC,4081.0,4223.0,374362.0,374362.0,1.0
11681,,Djibouti,Malawi,112.0,434.0,165808.0,165808.0,0.0
11682,,Alabama,Texas,48.0,128.0,2720.0,2720.0,0.0
11683,,Pk,Sw,128.0,2.0,198900.0,198900.0,0.0
11684,,Full Tuition,Bee Hive,879.0,28.0,779092.0,779092.0,0.0
11685,,Daire,Sho,45.0,18.0,806179.0,806179.0,0.0
11686,,CO,MT,144.0,6.0,2483304.0,2483304.0,0.0
11687,,Jamaica,Asia/Pacific Region,11.0,9.0,25090.0,25090.0,0.0
11688,,Dominica,Lithuania,46.0,26.0,9237.0,9237.0,0.0
11689,,LBR,SAU,17.0,327.0,59228.0,59228.0,0.0
11690,3979.0,"Attorney, Law Offce of Serafina Sands","Attorney, Law Office of Serafina Sands",1.0,11.0,374362.0,374362.0,1.0
11691,,US,MA,9468.0,26.0,11106.0,11106.0,0.0
11692,,BIKE LANE SWEEPING,YARD TRIMMINGS-STORM CLEANUP,3.0,217.0,564403.0,564403.0,0.0
11693,,variety,class,253.0,13798.0,513373.0,513373.0,0.0
11694,,Honduras,Luxembourg,368.0,368.0,73646.0,73646.0,0.0
11695,,HUNGARY,CAYMAN ISLANDS,4454.0,21.0,884244.0,884244.0,0.0
11696,2717.0,Great Hall - City College,"Great Hall, City College of New York",31.0,59.0,21607.0,21607.0,1.0
11697,,530,942,1203.0,1034.0,63279.0,63279.0,0.0
11698,,44,Brunei Darussalam,1.0,1176.0,320551.0,320551.0,0.0
11699,,"4,4","6,1",13.0,4.0,258.0,258.0,0.0
11700,,Bosnia and Herzegovina,Slovenia,208.0,208.0,73646.0,73646.0,0.0
11701,3494.0,Jack Russell Terrier X,Jack Russell TerrierX,902.0,763.0,82545.0,82545.0,1.0
11702,,43,3,87.0,1630.0,223379.0,223379.0,0.0
11703,,District of Columbia,Massachusetts,1.0,1.0,52.0,52.0,0.0
11704,,IRVINGTON,BROOKLYN,379.0,298.0,64618.0,64618.0,0.0
11705,,Engineering manager,Freelancer,428.0,486.0,25090.0,25090.0,0.0
11706,,Palacio Anhembi,Hunter College,2.0,7.0,21607.0,21607.0,0.0
11707,,Arizona,Kentucky,64.0,48.0,2720.0,2720.0,0.0
11708,,Vanuatu,Small states,1.0,1.0,269.0,269.0,0.0
11709,,dalasi,Romanian Leu,64.0,52.0,48269.0,48269.0,0.0
11710,,KY,MS,26.0,26.0,11106.0,11106.0,0.0
11711,,Grandville,Leesburg,1.0,1.0,24591.0,24591.0,0.0
11712,,HLDUST,T12,1.0,52.0,11106.0,11106.0,0.0
11713,,administrative_and_support_service_activities_n,other_service_activities_s,10709.0,11328.0,320551.0,320551.0,0.0
11714,,IFC Award,Korean Association of Film Critics Award,1.0,1.0,331.0,331.0,0.0
11715,,Ondes Martenot,Female Voice,5.0,5.0,56194.0,56194.0,0.0
11716,987.0,CN,China,1.0,51.0,25090.0,25090.0,1.0
11717,,Minnesota,Pennsylvania,463.0,1005.0,21112.0,21112.0,0.0
11718,,DORADO,TOA ALTA,20.0,8.0,1351.0,1351.0,0.0
11719,,Trans Fat / Compliance Inspection,Smoke-Free Air Act / Re-inspection,378.0,1605.0,399918.0,399918.0,0.0
11720,,"prints ""Hello, World!"" once",prints all numbers up to n,500.0,146.0,25090.0,25090.0,0.0
11721,,construction,forestry_and_logging,3100.0,744.0,68023.0,68023.0,0.0
11722,,2156,2401,2.0,1.0,374362.0,374362.0,0.0
11723,4128.0,"PARALEGAL, LLM, LLMC","Paralegal, LLM, LLMC",2.0,1.0,374362.0,374362.0,1.0
11724,,TT,IM,209.0,45.0,2483304.0,2483304.0,0.0
11725,2833.0,arts,art,63.0,329.0,31212.0,31212.0,1.0
11726,281.0,Advertising and PR Services Management Consulting Services Business Services - Other,Advertising and PR ServicesManagement Consulting ServicesBusiness Services - Other,17.0,18.0,22000.0,22000.0,1.0
11727,,Curicó and Leyda Valleys,Krania Olympus,3.0,1.0,129971.0,129971.0,0.0
11728,,Outer Mission,Treasure Island,2242.0,81.0,198900.0,198900.0,0.0
11729,,Belarus,Canada,145.0,223.0,8406.0,8406.0,0.0
11730,,India,Denmark,1.0,1.0,152.0,152.0,0.0
11731,,GL,L,36.0,9.0,34857.0,34857.0,0.0
11732,,International Income,PV of Inactive Vested Benefits,1.0,1.0,280.0,280.0,0.0
11733,,HILLSDALE,LLOYD,361.0,1941.0,70964.0,70964.0,0.0
11734,,Napa-Sonoma,Washington Other,1169.0,534.0,129971.0,129971.0,0.0
11735,,FLUSHER,CAP STORM,1.0,126.0,564403.0,564403.0,0.0
11736,542.0,Pataca,pataca,758.0,391.0,227092.0,227092.0,1.0
11737,,JAM,PYF,23.0,22.0,6285.0,6285.0,0.0
11738,,Turkmenistan,"Micronesia, Federated States of",19.0,20.0,151623.0,151623.0,0.0
11739,115.0,VI,VIRGIN ISLANDS,17.0,21.0,374362.0,374362.0,1.0
11740,,NSCH,Legal Research,312.0,215.0,403984.0,403984.0,0.0
11741,,BOISE,HOMESTEAD,346.0,150.0,61779.0,61779.0,0.0
11742,,Seoul World Cup Stadium,San Mames,3.0,3.0,4572.0,4572.0,0.0
11743,,Turkey,Indonesia,1.0,1.0,155.0,155.0,0.0
11744,,"48,58",139,12.0,1.0,595971.0,595971.0,0.0
11745,,q23FrameDjango,q28LoveTypescript,1.0,2.0,452.0,452.0,0.0
11746,4374.0,Social Media for Social Change,Social Media for Social Good,7.0,3.0,31212.0,31212.0,1.0
11747,3132.0,U,u,37.0,13.0,158026.0,158026.0,1.0
11748,,Product Safety Engineers,"Production, Planning, and Expediting Clerks",2.0,53.0,374362.0,374362.0,0.0
11749,,Zambia,Portugal,1.0,1.0,269.0,269.0,0.0
11750,,financial_corporations_survey_banking_survey_liabilities_included_in_definition_of_money,central_government_cash_payments,93.0,8669.0,884244.0,884244.0,0.0
11751,,Austria,Agioritikos,26.0,3.0,129971.0,129971.0,0.0
11752,,Red Pied,Pink,2.0,1.0,82545.0,82545.0,0.0
11753,2968.0,Marlborough,Martinborough,1655.0,261.0,150930.0,150930.0,1.0
11754,,Avesso,Códega do Larinho,3.0,3.0,150930.0,150930.0,0.0
11755,,India,Switzerland,1.0,1.0,73.0,73.0,0.0
11756,,GRESHAM - KELLY CREEK,POWELHST-GILBRT,2.0,3084.0,82958.0,82958.0,0.0
11757,3867.0,rwa,RWA,14.0,1753.0,463231.0,463231.0,1.0
11758,,Romania,Cuba,174.0,9.0,25090.0,25090.0,0.0
11759,,TCD,PAK,21.0,6.0,2772.0,2772.0,0.0
11760,,Custom Computer Programming Services,Wood Container and Pallet Manufacturing,4100.0,1.0,374362.0,374362.0,0.0
11761,,Loans,GROSS DOMESTIC PRODUCT,1941.0,9739.0,227092.0,227092.0,0.0
11762,2871.0,"Teachers and Instructors, All Other*","Teachers and Instructors, All Other",4.0,28.0,374362.0,374362.0,1.0
11763,,CW,CI,1.0,2738.0,24957.0,24957.0,0.0
11764,,electricity_gas_steam_and_air_conditioning_supply,public_administration_and_defence_education_human_health_and_social_work_activities,1318.0,2540.0,61626.0,61626.0,0.0
11765,4149.0,PARTNER/LEAD ENGAGEMENT ATTORNEY,Partner/Lead Engagement Attorney,9.0,59.0,374362.0,374362.0,1.0
11766,,CENTRAL BEAVERTON,CULLY,1.0,1693.0,80256.0,80256.0,0.0
11767,,BMU;CYM;HKG,SLV,1.0,2.0,24957.0,24957.0,0.0
11768,,Inter,InterIntra,63.0,206.0,1518.0,1518.0,0.0
11769,2743.0,Majestic Theatre,Majestic Theater,3.0,4.0,21607.0,21607.0,1.0
11770,,SFIA,FRMT,267111.0,233479.0,9971582.0,9971582.0,0.0
11771,183.0,pataca,Pataca,282.0,588.0,100048.0,100048.0,1.0
11772,,A,Y,86643.0,1810.0,374362.0,374362.0,0.0
11773,,Hospitality,IT,1926.0,52617.0,374362.0,374362.0,0.0
11774,,MD,NY,64.0,112.0,2720.0,2720.0,0.0
11775,,8,Ireland,4.0,1369.0,68023.0,68023.0,0.0
11776,,Emergency Information on TV,Pirate Radio,52.0,2006.0,943111.0,943111.0,0.0
11777,,petroleum_coke,liquified_petroleum_gas,16494.0,62156.0,1189482.0,1189482.0,0.0
11778,,TIRES,LITTER,2341.0,1234.0,564403.0,564403.0,0.0
11779,,american wirehair,snowshoe,1.0,156.0,29421.0,29421.0,0.0
11780,,LB,LK,1289.0,5.0,2483304.0,2483304.0,0.0
11781,,artist live/work,chemical processing,443.0,9.0,198900.0,198900.0,0.0
11782,,Timpani,Chorus ad Lib,779.0,26.0,806179.0,806179.0,0.0
11783,,Individual consumption expenditure of households,Individual consumption expenditure of non-profit institutions serving households (NPISHs),83138.0,7098.0,100048.0,100048.0,0.0
11784,,HLDINT,AO4QE,1.0,2.0,11106.0,11106.0,0.0
11785,2734.0,Lyric Theatre,Lyric Theater,61.0,1.0,21607.0,21607.0,1.0
11786,,Cambodia,Cameroon,567.0,109.0,15736.0,15736.0,0.0
11787,,952,712,1377.0,924.0,64618.0,64618.0,0.0
11788,,Liquor Laws,Curfew,3288.0,144.0,64618.0,64618.0,0.0
11789,2706.0,Winter Garden,Winter Garden Atrium (at the WFC),1.0,1.0,21607.0,21607.0,1.0
11790,,Annual Member (Houston B-cycle),Annual (Cincy Red Bike),296.0,51.0,649231.0,649231.0,0.0
11791,,Prepared Piano,Koto,2.0,3.0,56194.0,56194.0,0.0
11792,,LIU,ALO,1.0,1.0,842.0,842.0,0.0
11793,,Ohio,West Virginia,426.0,63.0,10621.0,10621.0,0.0
11794,3985.0,VP OPERATIONS,VP OF OPERATIONS,1.0,1.0,374362.0,374362.0,1.0
11795,,NE.CON.PRVT.CN,SE.TER.ENRL.TC.ZS,1.0,162.0,463231.0,463231.0,0.0
11796,,Indonesian rupiah,Kazakh tenge,1.0,1.0,263.0,263.0,0.0
11797,,Mission Bay,Inner Sunset,2287.0,5776.0,198900.0,198900.0,0.0
11798,,Others,Mining,50.0,241.0,439.0,439.0,0.0
11799,2891.0,"Computer Occupations, All Other*","Computer Occupations, All Other",66.0,1554.0,374362.0,374362.0,1.0
11800,,989,341,1.0,20.0,10001.0,10001.0,0.0
11801,3077.0,HI,HAWAII,139.0,177.0,374362.0,374362.0,1.0
11802,,Mordialloc,Southbank,62.0,76.0,34857.0,34857.0,0.0
11803,,711,860,1432.0,557.0,61281.0,61281.0,0.0
11804,,Euthanasia,Adoption,6080.0,33112.0,78256.0,78256.0,0.0
11805,2727.0,Convention Hall Ballroom,Convention Hall,1.0,9.0,21607.0,21607.0,1.0
11806,,VERNON,GRESHAM - ROCKWOOD GROUP,411.0,120.0,80256.0,80256.0,0.0
11807,,Other service activities (S),Financial and insurance activities (K),11308.0,13813.0,320551.0,320551.0,0.0
11808,,PSE,IMN,2.0,1172.0,59228.0,59228.0,0.0
11809,,Oklahoma,Rhode Island,135.0,49.0,10621.0,10621.0,0.0
11810,,Littorio,Estadio El Teniente-Codelco,1.0,7.0,4572.0,4572.0,0.0
11811,95.0,PENNSYLVANIA,PA,2352.0,3567.0,374362.0,374362.0,1.0
11812,,540,W30,1151.0,14.0,59853.0,59853.0,0.0
11813,,total_value_added,transport_storage_and_communication_isic_i,9234.0,9188.0,73645.0,73645.0,0.0
11814,2988.0,NEW YORK,NY,16089.0,13263.0,374362.0,374362.0,1.0
11815,,SB/DVBE Option,Transportation Management Unit (TMU),83.0,10.0,346018.0,346018.0,0.0
11816,,Jazz Combo,Designer,3.0,9.0,56194.0,56194.0,0.0
11817,,CHINA,SOVIET UNION,13757.0,32.0,374362.0,374362.0,0.0
11818,,Local_02,Local_05,24.0,59.0,425.0,425.0,0.0
11819,103.0,SOUTH DAKOTA,SD,66.0,103.0,374362.0,374362.0,1.0
11820,,"17,34",80,3.0,15.0,223379.0,223379.0,0.0
11821,,Battle-Non-state actor overtakes territory,Riots/Protests,2135.0,47224.0,165808.0,165808.0,0.0
11822,,"Kilowatts,  thousand","Kilowatt-hours, million",50229.0,147741.0,1189482.0,1189482.0,0.0
11823,426.0,Management Consulting Services Business Services - Other Other/Not Classified,Management Consulting ServicesBusiness Services - OtherOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
11824,,Ukraine,Canada,826.0,1408.0,151623.0,151623.0,0.0
11825,,Garnacha Blend,Ugni Blanc,2.0,3.0,129971.0,129971.0,0.0
11826,,Gijon,Kaiserslautern,3.0,5.0,4572.0,4572.0,0.0
11827,,SEN,AIA,1.0,9.0,59228.0,59228.0,0.0
11828,3881.0,Sr. Associate Attorney,Senior Associate Attorney,38.0,912.0,374362.0,374362.0,1.0
11829,,Country_01,Country_02,263.0,132.0,439.0,439.0,0.0
11830,4370.0,Y,y,7825.0,2704.0,158026.0,158026.0,1.0
11831,,DC,WY,4789.0,1246.0,943111.0,943111.0,0.0
11832,,NPAW15_0,IMM1_0,110.0,3838.0,403984.0,403984.0,0.0
11833,,GAMBIA,KIRIBATI,29.0,1.0,374362.0,374362.0,0.0
11834,,Home Improvement Retail,Casinos & Gaming,2.0,1.0,505.0,505.0,0.0
11835,597.0,GUAM,GU,57.0,145.0,374362.0,374362.0,1.0
11836,,SUTHERLANDS CREEK,NINTINGBOOL,34.0,51.0,158026.0,158026.0,0.0
11837,2826.0,SP.REG.BRTH.ZS,sp.REG.BRTH.ZS,420.0,1.0,463231.0,463231.0,1.0
11838,,Brunei,Lebanon,6.0,70.0,59228.0,59228.0,0.0
11839,3855.0,gha,GHA,5.0,2059.0,463231.0,463231.0,1.0
11840,,Number of Months,Thousands of Units,3.0,287.0,11106.0,11106.0,0.0
11841,,Germany,Armenia,2165.0,2.0,129971.0,129971.0,0.0
11842,,Illinois,Florida,24093.0,1608.0,359836.0,359836.0,0.0
11843,,Gaillard Municipal Auditorium,"Museum of Modern Art, The",19.0,160.0,806179.0,806179.0,0.0
11844,,IT,ST,366.0,19.0,2483304.0,2483304.0,0.0
11845,,HI,IN,2104.0,14929.0,943111.0,943111.0,0.0
11846,,X09,R4Z1,33.0,33.0,2117.0,2117.0,0.0
11847,82.0,NJ,NEW JERSEY,10501.0,6918.0,374362.0,374362.0,1.0
11848,,"SFX Awards, UK",Blue Ribbon Awards,1.0,3.0,331.0,331.0,0.0
11849,,bolivar fuerte,quetzal,276.0,228.0,100048.0,100048.0,0.0
