,w1,w2,count1,count2,total1,total2,isDuplicate
6581,BEAUMONT-WILSHR,LAURELHURST,211.0,243.0,61281.0,61281.0,0.0
6582,8267,8267,1.0,1.0,374362.0,374362.0,1.0
6583,PR,CS,1.0,2.0,161.0,161.0,0.0
6584,equities_tot,FundingMeth_GASB,1.0,1.0,280.0,280.0,0.0
6585,GUAM,GU,54.0,152.0,374362.0,374362.0,1.0
6586,Treble [Boy soprano],Klezmer Band,61.0,4.0,806179.0,806179.0,0.0
6587,InvestmentReturn_30yr,notes_PlanBasics,1.0,1.0,280.0,280.0,0.0
6588,AR,ARKANSAS,936.0,761.0,374362.0,374362.0,1.0
6589,51,51,10.0,26.0,374362.0,374362.0,1.0
6590,AR,AK,6370.0,1540.0,943111.0,943111.0,0.0
6591,MADISON SOUTH,DOWNTOWN,763.0,4688.0,59853.0,59853.0,0.0
6592,G,E,38031.0,4162.0,124048.0,124048.0,0.0
6593,less_imports_of_goods_and_services,household_final_consumption_expenditure,14166.0,14063.0,188939.0,188939.0,0.0
6594,ALL,EUR,1933.0,1419.0,671205.0,671205.0,0.0
6595,2969,2969,3.0,1.0,374362.0,374362.0,1.0
6596,408,408,693.0,1052.0,374362.0,374362.0,1.0
6597,United Arab Emirates,Colombia,487.0,937.0,191325.0,191325.0,0.0
6598,1025,1025,3.0,7.0,374362.0,374362.0,1.0
6599,Human Resources,HR,2.0,2.0,374362.0,374362.0,1.0
6600,Fishing and aquaculture (03),Construction (F),5735.0,14295.0,320551.0,320551.0,0.0
6601,DIS,TOB,55.0,24568.0,403984.0,403984.0,0.0
6602,7966,7966,10.0,8.0,374362.0,374362.0,1.0
6603,Mexico,USA,16.0,15.0,4572.0,4572.0,0.0
6604,SWEEPER DUMPSITES,GARBAGE COLLECTION,13246.0,198475.0,564403.0,564403.0,0.0
6605,847,847,2.0,1.0,374362.0,374362.0,1.0
6606,Ms.,Ms,6.0,1.0,374362.0,374362.0,1.0
6607,Y11b,Z03,3.0,33.0,2150.0,2150.0,0.0
6608,BIH,LCA,1.0,1.0,269.0,269.0,0.0
6609,CG,MV,684.0,140.0,151623.0,151623.0,0.0
6610,MA,MO,7574.0,7386.0,403984.0,403984.0,0.0
6611,Romania,Slovenia,200.0,195.0,8406.0,8406.0,0.0
6612,French Polynesia,"China, People's Republic of",414.0,414.0,79422.0,79422.0,0.0
6613,A,Y,86643.0,1810.0,374362.0,374362.0,0.0
6614,22,22,25.0,16.0,374362.0,374362.0,1.0
6615,6049,6049,69.0,51.0,374362.0,374362.0,1.0
6616,"Birth Certificate, NVSS",AEDS,52.0,107.0,403984.0,403984.0,0.0
6617,DC,SD,7352.0,7680.0,403984.0,403984.0,0.0
6618,Liberia,Puerto Rico,3682.0,68.0,671205.0,671205.0,0.0
6619,262,262,2.0,1.0,374362.0,374362.0,1.0
6620,owner,OWNER,2.0,20.0,374362.0,374362.0,1.0
6621,English Horn,Blues Band,175.0,1.0,56194.0,56194.0,0.0
6622,Thrifts & Mortgage Finance,Internet Software & Services,1.0,20.0,505.0,505.0,0.0
6623,CKD,RPH,11525.0,1735.0,403984.0,403984.0,0.0
6624,Layer 3 Up,End,151.0,161.0,1301.0,1301.0,0.0
6625,Arson,Stolen Property,344.0,90.0,80256.0,80256.0,0.0
6626,Cook Islands,Botswana,49.0,1034.0,191325.0,191325.0,0.0
6627,New Jersey,Alabama,1.0,1.0,52.0,52.0,0.0
6628,Sri Lanka,Cuba,368.0,368.0,73646.0,73646.0,0.0
6629,Jordan,6,1077.0,17.0,215337.0,215337.0,0.0
6630,R1Y8,R1X6,33.0,33.0,2117.0,2117.0,0.0
6631,a1050000006Hp5l,a1050000005Q3Km,14.0,1.0,4861.0,4861.0,0.0
6632,upstream_gene_variant,stop_gained&frameshift_variant,82.0,25.0,65188.0,65188.0,0.0
6633,DC,DISTRICT OF COLUMBIA,667.0,980.0,374362.0,374362.0,1.0
6634,NE,LA,48.0,96.0,2720.0,2720.0,0.0
6635,A,N,38040.0,2197.0,374362.0,374362.0,0.0
6636,GEORGIA,GA,3703.0,8811.0,374362.0,374362.0,1.0
6637,7009,7009,4.0,2.0,374362.0,374362.0,1.0
6638,Glenview,Gary,1.0,1.0,24591.0,24591.0,0.0
6639,New Mexico,Texas,24.0,24.0,1224.0,1224.0,0.0
6640,Household final consumption expenditure,Collective consumption expenditure,14042.0,5490.0,188939.0,188939.0,0.0
6641,FIN,VUT,133.0,96.0,21477.0,21477.0,0.0
6642,"Own use, faucet, community water system","Shared, faucet, community water system",16093.0,4614.0,41544.0,41544.0,0.0
6643,CAN,OLD,11605.0,4003.0,403984.0,403984.0,0.0
6644,OH,OHIO,2663.0,3518.0,374362.0,374362.0,1.0
6645,splice_donor_variant,5_prime_UTR_variant,539.0,626.0,65188.0,65188.0,0.0
6646,GA,GEORGIA,8811.0,3703.0,374362.0,374362.0,1.0
6647,expense_OtherBenefits,income_interest,1.0,1.0,280.0,280.0,0.0
6648,Gross fixed capital formation (including Acquisitions less disposals of valuables),Gross capital formation,9043.0,9043.0,79422.0,79422.0,0.0
6649,CU-3,B20H,2.0,1.0,198900.0,198900.0,0.0
6650,208,208,16.0,17.0,374362.0,374362.0,1.0
6651,Frankston City Council,Cardinia Shire Council,290.0,41.0,34857.0,34857.0,0.0
6652,Massachusetts,Kansas,9110.0,7145.0,359836.0,359836.0,0.0
6653,South Africa,Switzerland,1.0,1.0,20.0,20.0,0.0
6654,COL,ARM,819.0,942.0,4861.0,4861.0,0.0
6655,LEAD ATTORNEY,Lead Attorney,2.0,58.0,374362.0,374362.0,1.0
6656,W14,X16b,33.0,5.0,2117.0,2117.0,0.0
6657,230,230,10.0,22.0,374362.0,374362.0,1.0
6658,"Shared, faucet, community water system","Own use, faucet, community water system",4614.0,16093.0,41544.0,41544.0,0.0
6659,Montserrat,"China, Hong Kong SAR",368.0,368.0,73646.0,73646.0,0.0
6660,Beneficiaries_DisabilityRetirees,PVFB_InactiveVested,1.0,1.0,280.0,280.0,0.0
6661,Central Otago-Marlborough,Central Otago,1.0,355.0,150930.0,150930.0,1.0
6662,RICHMOND,SUMNER,704.0,207.0,64618.0,64618.0,0.0
6663,R2Y1,R3W1,33.0,33.0,2117.0,2117.0,0.0
6664,PIEDMONT,BRIDLEMILE,426.0,118.0,61281.0,61281.0,0.0
6665,Z06,Z15,33.0,33.0,2150.0,2150.0,0.0
6666,Apache/1.3.33 (Unix) mod_ssl/2.8.24 OpenSSL/0.9.7e-p1 PHP/4.4.8,Apache/2.0.63 (Unix) mod_ssl/2.0.63 OpenSSL/0.9.8e-fips-rhel5 mod_auth_passthrough/2.1 mod_bwlimited/1.4 PHP/5.3.6,1.0,1.0,1781.0,1781.0,0.0
6667,TF_binding_site_variant,splice_donor_variant&intron_variant,2.0,17.0,65188.0,65188.0,0.0
6668,US,PR,2568.0,5635.0,403984.0,403984.0,0.0
6669,GBP,HKD,6900.0,82.0,63465.0,63465.0,0.0
6670,Executive Director (Agent),Executive Director- Agent,1.0,1.0,374362.0,374362.0,1.0
6671,2935,2935,3.0,4.0,374362.0,374362.0,1.0
6672,Moreland City Council,Casey City Council,2122.0,176.0,34857.0,34857.0,0.0
6673,Age-adjusted Prevalence,Commercial host (dram shop) liability status for alcohol service,128577.0,106.0,403984.0,403984.0,0.0
6674,Cuba,Iraq,1.0,1.0,4572.0,4572.0,0.0
6675,540,850,1176.0,1016.0,61779.0,61779.0,0.0
6676,12TH,NBRK,90784.0,65768.0,3313625.0,3313625.0,0.0
6677,LowerCorridor,source_FundingAndMethods,1.0,1.0,280.0,280.0,0.0
6678,CONCORDIA,MONTAVILLA,502.0,1656.0,61281.0,61281.0,0.0
6679,Detroit Grand Prix,Chinese Grand Prix,7.0,15.0,997.0,997.0,0.0
6680,LKOS - WALUGA,BOISE,1.0,471.0,64618.0,64618.0,0.0
6681,SC,ID,32.0,16.0,2720.0,2720.0,0.0
6682,Banyule City Council,Yarra Ranges Shire Council,1861.0,102.0,34857.0,34857.0,0.0
6683,Kidnap,Offenses Against Family,20.0,46.0,61497.0,61497.0,0.0
6684,3520,3520,2.0,2.0,374362.0,374362.0,1.0
6685,MA,MASSACHUSETTS,6021.0,7240.0,374362.0,374362.0,1.0
6686,BFA,LBR,13.0,15.0,2772.0,2772.0,0.0
6687,Arena Pantanal,Friuli,4.0,1.0,4572.0,4572.0,0.0
6688,Master Service Agreement,CMAS,2309.0,3514.0,346018.0,346018.0,0.0
6689,96921-4471,00840-3726,1.0,1.0,1973.0,1973.0,0.0
6690,2892,2892,1.0,4.0,374362.0,374362.0,1.0
6691,18,14,2.0,3.0,100048.0,100048.0,0.0
6692,LITTER,TIRES,1234.0,2341.0,564403.0,564403.0,0.0
6693,GRESHAM - NORTH GRESHAM,PLEASANT VALLEY,6.0,370.0,61497.0,61497.0,0.0
6694,AUS;BMU;HKG,GGY,4.0,66.0,24957.0,24957.0,0.0
6695,178,228,11.0,17.0,198900.0,198900.0,0.0
6696,L05,J07,14.0,27.0,1420.0,1420.0,0.0
6697,Ghana,Guinea-Bissau,671.0,233.0,165808.0,165808.0,0.0
6698,Architect,New grad,518.0,912.0,25090.0,25090.0,0.0
6699,HLDINT,AO4QE,1.0,2.0,11106.0,11106.0,0.0
6700,WSPR,24TH,15404.0,92710.0,3313625.0,3313625.0,0.0
6701,Argentina,Latvia,368.0,208.0,73645.0,73645.0,0.0
6702,6010,6010,1.0,2.0,374362.0,374362.0,1.0
6703,514,514,10.0,8.0,374362.0,374362.0,1.0
6704,Not assigned,Data Processing Services,838.0,144.0,151623.0,151623.0,0.0
6705,231,231,4.0,7.0,374362.0,374362.0,1.0
6706,Kuwait,Colombia,368.0,368.0,72485.0,72485.0,0.0
6707,a1050000000QbWq,a1050000002XXXT,15.0,39.0,4861.0,4861.0,0.0
6708,Industrial Machinery,Oil & Gas Exploration & Production,6.0,18.0,505.0,505.0,0.0
6709,800,651,736.0,1174.0,82958.0,82958.0,0.0
6710,Hawaii,Alaska,34.0,19.0,10621.0,10621.0,0.0
6711,Philippines,Indonesia,1686.0,618.0,215337.0,215337.0,0.0
6712,RI,RHODE ISLAND,280.0,329.0,374362.0,374362.0,1.0
6713,"ATTORNEY FOR M. REZA MIZANI, M.D., P.A.",Attorney for M. Reza Mizani MD PA,1.0,1.0,374362.0,374362.0,1.0
6714,HEALY HEIGHTS,E COLUMBIA,8.0,337.0,70964.0,70964.0,0.0
6715,HALLO,USC,324.0,353.0,610676.0,610676.0,0.0
6716,2598,2598,3.0,4.0,374362.0,374362.0,1.0
6717,Niger,Gambia,660.0,190.0,165808.0,165808.0,0.0
6718,Member,MEMBER,200.0,1.0,374362.0,374362.0,1.0
6719,Counsel,COUNSEL,292.0,26.0,374362.0,374362.0,1.0
6720,312,312,26.0,47.0,374362.0,374362.0,1.0
6721,32217,32217,1.0,1.0,374362.0,374362.0,1.0
6722,AGENT,agent,1323.0,1069.0,374362.0,374362.0,1.0
6723,Kidnap,Forgery,21.0,1333.0,61281.0,61281.0,0.0
6724,ARKANSAS,AR,347.0,527.0,374362.0,374362.0,1.0
6725,235,235,12.0,7.0,374362.0,374362.0,1.0
6726,Mean,Number,10550.0,32419.0,403984.0,403984.0,0.0
6727,ARIZONA,AZ,1427.0,2153.0,374362.0,374362.0,1.0
6728,Oklahoma,Massachusetts,594.0,1128.0,48722.0,48722.0,0.0
6729,R4Y1,R1Y2,33.0,33.0,2117.0,2117.0,0.0
6730,accommodation_and_food_service_activities_i,public_administration_and_defence_education_human_health_and_social_work_activities_o_p_q,12023.0,6285.0,320551.0,320551.0,0.0
6731,N,Y,11709.0,12939.0,374362.0,374362.0,0.0
6732,Kochi,Cuttack,5.0,7.0,636.0,636.0,0.0
6733,ghost,water,14.0,17.0,801.0,801.0,0.0
6734,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Management Consulting Services,21.0,112.0,374362.0,374362.0,0.0
6735,J02,I03,22.0,19.0,1420.0,1420.0,0.0
6736,HI,LA,92.0,329.0,21112.0,21112.0,0.0
6737,Writing,write,311.0,2.0,31212.0,31212.0,1.0
6738,Disorderly Conduct,Homicide,3809.0,29.0,70964.0,70964.0,0.0
6739,RI,NV,60.0,152.0,21112.0,21112.0,0.0
6740,6817,6817,1.0,2.0,374362.0,374362.0,1.0
6741,BAYF,DELN,1.0,1.0,46.0,46.0,0.0
6742,Wyoming,Rhode Island,42.0,196.0,48722.0,48722.0,0.0
6743,Michigan,Nevada,328.0,84.0,10621.0,10621.0,0.0
6744,ALC1_2,NPAW10_0,55.0,4350.0,403984.0,403984.0,0.0
6745,PIER 2,COMMERCIAL,1.0,10.0,198900.0,198900.0,0.0
6746,NON-IT Services,IT Goods,68372.0,50900.0,346018.0,346018.0,0.0
6747,Eritrea,Tunisia,208.0,368.0,73646.0,73646.0,0.0
6748,Kidnap,Motor Vehicle Theft,9.0,3363.0,61779.0,61779.0,0.0
6749,Aggravated Assault,"Assault, Simple",2069.0,4935.0,70964.0,70964.0,0.0
6750,Suriname,Comoros,368.0,368.0,73645.0,73645.0,0.0
6751,VI,MH,403.0,2.0,3324.0,3324.0,0.0
6752,E_223,E_UNDERC,52.0,2.0,11106.0,11106.0,0.0
6753,Mauritius,Rwanda,1931.0,81.0,320551.0,320551.0,0.0
6754,Zentralstadion,Estadio das Dunas,5.0,4.0,4572.0,4572.0,0.0
6755,pakistan rupee,Pakistan Rupee,286.0,333.0,48269.0,48269.0,1.0
6756,DUBL,BAYF,68063.0,72431.0,3313625.0,3313625.0,0.0
6757,subspecies,phylum,1096.0,77066.0,513373.0,513373.0,0.0
6758,728,728,12.0,19.0,374362.0,374362.0,1.0
6759,Switzerland,Georgia,4.0,43.0,150930.0,150930.0,0.0
6760,Cincinnati,La Puente,21.0,1.0,24591.0,24591.0,0.0
6761,Lilangeni,lilangeni,88.0,9.0,48269.0,48269.0,1.0
6762,HI,PA,7688.0,7386.0,403984.0,403984.0,0.0
6763,Kenya,Latvia,1650.0,9359.0,320551.0,320551.0,0.0
6764,210,210,118.0,138.0,374362.0,374362.0,1.0
6765,NPAW9_1,ORH1_2,108.0,156.0,403984.0,403984.0,0.0
6766,188,188,2.0,4.0,374362.0,374362.0,1.0
6767,Broadcasting and telecommunications equipment operators,"Weavers, knitters and related workers",6.0,19.0,41544.0,41544.0,0.0
6768,Project Management,ICT/Telecommunications Services,13255.0,1159.0,151623.0,151623.0,0.0
6769,VP OF OPERATIONS,VP OPERATIONS,1.0,1.0,374362.0,374362.0,1.0
6770,CIVC,COLS,302423.0,250569.0,9971582.0,9971582.0,0.0
6771,5407,5407,23.0,47.0,374362.0,374362.0,1.0
6772,Romania,Burgundy,21.0,3980.0,129971.0,129971.0,0.0
6773,TEXAS,TX,24872.0,21231.0,374362.0,374362.0,1.0
6774,236,236,7.0,10.0,374362.0,374362.0,1.0
6775,environment_protection,general_public_services,2324.0,4557.0,48269.0,48269.0,0.0
6776,3066,3066,3.0,1.0,374362.0,374362.0,1.0
6777,England,Hungary,9.0,231.0,150930.0,150930.0,0.0
6778,EOTH,PCTBND,3.0,1.0,11106.0,11106.0,0.0
6779,PA,NH,1005.0,80.0,21112.0,21112.0,0.0
6780,"8,12","2,11",35.0,2.0,595971.0,595971.0,0.0
6781,16433,16433,1.0,1.0,374362.0,374362.0,1.0
6782,OR,NH,14599.0,4158.0,943111.0,943111.0,0.0
6783,102,102,197.0,141.0,374362.0,374362.0,1.0
6784,Connecticut,Oregon,24.0,24.0,1224.0,1224.0,0.0
6785,Wholesale and retail trade; repair of motor vehicles and motorcycles,Less: Financial intermediation services indirectly measured (FISIM),1374.0,481.0,68023.0,68023.0,0.0
6786,"5,5","4,8",6.0,14.0,258.0,258.0,0.0
6787,"Multiracial, non-Hispanic",Overall,38160.0,63215.0,403984.0,403984.0,0.0
6788,ME,VA,3294.0,29568.0,943111.0,943111.0,0.0
6789,726,726,1.0,3.0,374362.0,374362.0,1.0
6790,254,254,2.0,1.0,374362.0,374362.0,1.0
6791,NIC,PSE,101.0,285.0,15736.0,15736.0,0.0
6792,IRVINGTON,ROSE CITY PARK,428.0,536.0,70964.0,70964.0,0.0
6793,Poland,Ecuador,1056.0,216.0,100048.0,100048.0,0.0
6794,6464,6464,6.0,8.0,374362.0,374362.0,1.0
6795,Environmental Services,General Merchandise Stores,1.0,4.0,505.0,505.0,0.0
6796,Rape,Forgery,257.0,1370.0,70964.0,70964.0,0.0
6797,SOUTH CAROLINA,SC,148.0,346.0,374362.0,374362.0,1.0
6798,MDV,VUT,1.0,1.0,2772.0,2772.0,0.0
6799,SFIA,FRMT,267111.0,233479.0,9971582.0,9971582.0,0.0
6800,Brazil,Antigua and Barbuda,368.0,368.0,72485.0,72485.0,0.0
6801,MAPLEWOOD,BROOKLYN,42.0,361.0,70964.0,70964.0,0.0
6802,MATTRESS,SWEEPING,4.0,72377.0,564403.0,564403.0,0.0
6803,"Crop and animal production, hunting and related service activities","Professional, scientific and technical activities",830.0,977.0,68023.0,68023.0,0.0
6804,Israel,Bulgaria,505.0,141.0,129971.0,129971.0,0.0
6805,680,912,1001.0,710.0,61779.0,61779.0,0.0
6806,BEAVERTON - FIVE OAKS,S BURLINGAME,2.0,42.0,64618.0,64618.0,0.0
6807,Croatia,Poland,1.0,2.0,20.0,20.0,0.0
6808,Z03,Y11b,33.0,3.0,2150.0,2150.0,0.0
6809,nginx/1.11.10,LiteSpeed,4.0,6.0,1781.0,1781.0,0.0
6810,Turkey,Malaysia,1.0,1.0,73.0,73.0,0.0
6811,8105,8105,1.0,3.0,374362.0,374362.0,1.0
6812,BAYF,DUBL,72431.0,68063.0,3313625.0,3313625.0,0.0
6813,Green Murabaha,Communities affected by War,175.0,10.0,779092.0,779092.0,0.0
6814,Motor Vehicle Theft,Curfew,4905.0,211.0,70964.0,70964.0,0.0
6815,Vanuatu,Guinea-Bissau,419.0,288.0,191325.0,191325.0,0.0
6816,Czech koruna,Czech koruna,481.0,14.0,48269.0,48269.0,1.0
6817,Freelancer,Engineering manager,486.0,428.0,25090.0,25090.0,0.0
6818,Industrial robot operators,"Glass makers, cutters, grinders and finishers",1.0,9.0,41544.0,41544.0,0.0
6819,Implementation Activity,"Equipment, Electrical",5.0,4600.0,151623.0,151623.0,0.0
6820,642,741,1132.0,914.0,59853.0,59853.0,0.0
6821,Mauritania,Kiribati,74.0,24.0,48269.0,48269.0,0.0
6822,Bulgaria,Slovakia,77.0,3.0,150930.0,150930.0,0.0
6823,State of Palestine,Andorra,46.0,46.0,9234.0,9234.0,0.0
6824,RI,RHODE ISLAND,57.0,43.0,374362.0,374362.0,1.0
6825,"Arts, entertainment and recreation","Manufacturing, mining and quarrying and other industrial activities",879.0,2906.0,68023.0,68023.0,0.0
6826,education,water_supply_sewerage_waste_management_and_remediation_activities,1158.0,1009.0,61626.0,61626.0,0.0
6827,HK,GY,2207.0,8.0,2483304.0,2483304.0,0.0
6828,Calchaquí Valley,Yamhill-Carlton District,59.0,98.0,150930.0,150930.0,0.0
6829,SENIOR ASSOCIATE,Senior Associate,53.0,541.0,374362.0,374362.0,1.0
6830,Cr,Dr,97.0,3267.0,198900.0,198900.0,0.0
6831,Human health and social work activities,Information and communication,1117.0,3017.0,68023.0,68023.0,0.0
6832,Real estate activities,Private households with employed persons,2621.0,767.0,61626.0,61626.0,0.0
6833,YesNo,AvgAnnAgeAdjRate,918.0,832.0,403984.0,403984.0,0.0
6834,Trinidad and Tobago,Grenada,368.0,368.0,79422.0,79422.0,0.0
6835,Canadian Grand Prix,Azerbaijan Grand Prix,49.0,2.0,997.0,997.0,0.0
6836,QuickBooks-Business-Coach,New-York-Beginners-Acting-Training-Meetup,12.0,1.0,5807.0,5807.0,0.0
6837,ROCK,MCAR,67192.0,88353.0,3313625.0,3313625.0,0.0
6838,DC,AL,32.0,48.0,2720.0,2720.0,0.0
6839,W11a,Z04,3.0,33.0,2150.0,2150.0,0.0
6840,MO,MA,516.0,372.0,21112.0,21112.0,0.0
6841,Portland,Providence,16.0,16.0,2720.0,2720.0,0.0
6842,SAT,YAM,1.0,1.0,842.0,842.0,0.0
6843,Los Angeles County,Idaho,16.0,16.0,2720.0,2720.0,0.0
6844,20,20,4.0,7.0,374362.0,374362.0,1.0
6845,R1Z4,X12a,33.0,1.0,2117.0,2117.0,0.0
6846,Macedonia,England,12.0,74.0,129971.0,129971.0,0.0
6847,AgeAdjPrev,Mean,128577.0,10550.0,403984.0,403984.0,0.0
6848,O03,N01,13.0,12.0,1420.0,1420.0,0.0
6849,MO,KS,35457.0,16695.0,768922.0,768922.0,0.0
6850,Panama City Beach,Chandler,1.0,1.0,24591.0,24591.0,0.0
6851,2361,2361,1.0,1.0,374362.0,374362.0,1.0
6852,Hearing Aid Compatibility of Wireline Phones,Slamming (change of your carrier without permission),47.0,1070.0,943111.0,943111.0,0.0
6853,USILAW Inc.,"USILAW, INC",1.0,1.0,374362.0,374362.0,1.0
6854,MONTANA,MT,19.0,65.0,374362.0,374362.0,1.0
6855,arts_entertainment_and_recreation_r,forestry_and_logging_02,10996.0,5432.0,320551.0,320551.0,0.0
6856,5313,5313,2.0,3.0,374362.0,374362.0,1.0
6857,EG,G,4281.0,51164.0,277131.0,277131.0,0.0
6858,Disorderly Conduct,Stolen Property,3975.0,55.0,61281.0,61281.0,0.0
6859,French Language Lovers; French Language;,French Language,20.0,97.0,31212.0,31212.0,1.0
6860,2935,2935,4.0,3.0,374362.0,374362.0,1.0
6861,Seville,Lille,4.0,1.0,4572.0,4572.0,0.0
6862,India,Switzerland,1.0,1.0,73.0,73.0,0.0
6863,public_administration_and_defence_education_human_health_and_social_work_activities,electricity_gas_steam_and_air_conditioning_supply,2540.0,1318.0,61626.0,61626.0,0.0
6864,Turkey,Indonesia,1.0,1.0,155.0,155.0,0.0
6865,Alabama,New Jersey,1.0,1.0,52.0,52.0,0.0
6866,UCTY,CONC,63649.0,73438.0,3313625.0,3313625.0,0.0
6867,Bermuda,Somalia,368.0,368.0,73645.0,73645.0,0.0
6868,Plus: (Other functions),Environment protection,1440.0,2322.0,48269.0,48269.0,0.0
6869,104,104,180.0,132.0,374362.0,374362.0,1.0
6870,equals_value_added_gross_in_basic_prices,wholesale_retail_trade_repair_of_motor_vehicles_motorcycles_and_personal_and_households_goods_hotels_and_restaurants,12511.0,10870.0,225363.0,225363.0,0.0
6871,Czech Republic,Poland,208.0,368.0,73646.0,73646.0,0.0
6872,4055,4055,14.0,5.0,374362.0,374362.0,1.0
6873,Violence Against Civilians,Violence against civilians,21.0,45021.0,165808.0,165808.0,1.0
6874,7503,7503,2.0,2.0,374362.0,374362.0,1.0
6875,1004,1004,10.0,9.0,374362.0,374362.0,1.0
6876,701,701,26.0,37.0,374362.0,374362.0,1.0
6877,Israel,England,3.0,27.0,4572.0,4572.0,0.0
6878,catch record,still image,41520.0,46402.0,513373.0,513373.0,0.0
6879,Tower,Closed Captioning on TV,208.0,835.0,943111.0,943111.0,0.0
6880,"4,3","4,6",12.0,16.0,258.0,258.0,0.0
6881,OP,871,86.0,401.0,61779.0,61779.0,0.0
6882,United Kingdom of Great Britain and Northern Ireland,Mongolia,414.0,414.0,79422.0,79422.0,0.0
6883,7119,7119,5.0,2.0,374362.0,374362.0,1.0
6884,VIR,GBR,1.0,1.0,269.0,269.0,0.0
6885,NM,OR,26.0,26.0,11106.0,11106.0,0.0
6886,IRVINGTON,SOUTHWEST HILLS,628.0,195.0,82958.0,82958.0,0.0
6887,SB,LT,250.0,65.0,151623.0,151623.0,0.0
6888,Venezuela,Sweden,1214.0,3478.0,215337.0,215337.0,0.0
6889,Live Voice,Text Message,151932.0,13502.0,943111.0,943111.0,0.0
6890,ARGAY,HOSFRD-ABRNETHY,863.0,867.0,82958.0,82958.0,0.0
6891,1840,1840,2.0,1.0,374362.0,374362.0,1.0
6892,Asian,White,253.0,3401.0,466566.0,466566.0,0.0
6893,WI,NJ,463.0,526.0,21112.0,21112.0,0.0
6894,MCAR,DBRK,266205.0,278961.0,9971582.0,9971582.0,0.0
6895,Lesotho,Somalia,336.0,2.0,15736.0,15736.0,0.0
6896,Kansas,Oregon,16.0,32.0,2720.0,2720.0,0.0
6897,OVERLOOK,SYLVAN-HIGHLNDS,708.0,90.0,64618.0,64618.0,0.0
6898,Sud-Ouest,Sud-ouest,1.0,2.0,2772.0,2772.0,1.0
6899,163,163,5.0,1.0,374362.0,374362.0,1.0
6900,Plus: Statistical discrepancy,Imports of services,4766.0,9108.0,188939.0,188939.0,0.0
6901,319,319,3.0,1.0,374362.0,374362.0,1.0
6902,ORIN,MONT,137273.0,307428.0,9971582.0,9971582.0,0.0
6903,70,"144,149",241.0,2.0,595971.0,595971.0,0.0
6904,HAZELWOOD,GLENFAIR,4411.0,370.0,82958.0,82958.0,0.0
6905,Moody,Westbury,1.0,1.0,24591.0,24591.0,0.0
6906,NY,NEW YORK,12586.0,15489.0,374362.0,374362.0,1.0
6907,EEGroupID,OtherMembers,10.0,1.0,280.0,280.0,0.0
6908,Cirò Classico,Cerasuolo d'Abruzzo,2.0,9.0,150930.0,150930.0,0.0
6909,Layer 1 Up,End,72.0,380.0,462.0,462.0,0.0
6910,E_219,E_328,52.0,52.0,11106.0,11106.0,0.0
6911,24TH,SFIA,90205.0,85608.0,3313625.0,3313625.0,0.0
6912,18,18,43.0,29.0,374362.0,374362.0,1.0
6913,UTAH,UT,377.0,540.0,374362.0,374362.0,1.0
6914,Maribyrnong City Council,Hume City Council,1451.0,1214.0,34857.0,34857.0,0.0
6915,VGB;GGY;IMN,BMU;KOR;USA,1.0,1.0,24957.0,24957.0,0.0
6916,EC dollar,EC dollar,203.0,725.0,48269.0,48269.0,1.0
6917,BROOKLYN,REED,431.0,353.0,82958.0,82958.0,0.0
6918,CT,CONNECTICUT,1612.0,1977.0,374362.0,374362.0,1.0
6919,q23FrameRubyMotion,q34IdealLengHackerRankTest,1.0,5.0,452.0,452.0,0.0
6920,WASHINGTON,WA,3413.0,8178.0,374362.0,374362.0,1.0
6921,Iraq,Cuba,1.0,1.0,4572.0,4572.0,0.0
6922,CS,PR,2.0,1.0,161.0,161.0,0.0
6923,District of Columbia,Maryland,24.0,576.0,359836.0,359836.0,0.0
6924,Water and Sanitation,Education,92.0,143.0,15736.0,15736.0,0.0
6925,manufacturing_mining_and_quarrying_and_other_industrial_activities,plus_taxes_on_products,2910.0,2539.0,68023.0,68023.0,0.0
6926,CAMEROON,GERMANY,2.0,2.0,374362.0,374362.0,0.0
6927,Z11a,X14,3.0,33.0,2150.0,2150.0,0.0
6928,siamese/domestic shorthair,burmese,13.0,2.0,29421.0,29421.0,0.0
6929,Belarus,Canada,145.0,223.0,8406.0,8406.0,0.0
6930,CATEGORY 1,Dog (Restricted Breed),4.0,3.0,158026.0,158026.0,0.0
6931,lv,lo,61.0,3.0,85881.0,85881.0,0.0
6932,1917,1917,47.0,50.0,374362.0,374362.0,1.0
6933,mw2257.codfw.wmnet,Apache/2.4.12 (Ubuntu),1.0,1.0,1781.0,1781.0,0.0
6934,ringgit,ringgit,166.0,231.0,48269.0,48269.0,1.0
6935,309,309,13.0,8.0,374362.0,374362.0,1.0
6936,5973,5973,30.0,11.0,374362.0,374362.0,1.0
6937,10,10,50.0,79.0,374362.0,374362.0,1.0
6938,ND,NM,32.0,32.0,2720.0,2720.0,0.0
6939,Community Impact Loan,Vocational Training,2151.0,208.0,779092.0,779092.0,0.0
6940,New York Other,Central Valley,147.0,1115.0,150930.0,150930.0,0.0
6941,"HRSA, UDS",mPINC,220.0,110.0,403984.0,403984.0,0.0
6942,PEARL,GREENWAY,1287.0,1.0,59853.0,59853.0,0.0
6943,MultiUtilities,Internet & Direct Marketing Retail,13.0,4.0,505.0,505.0,0.0
