w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
canada,moldova,196.0,71.0,150930.0,150930.0,0.0,0.75,1.0,1.0,0.6150998205402495,1.0,1.0,6.0
other livestock farmers,fishery laborers and helpers,40.0,353.0,41544.0,41544.0,0.0,0.5,0.9,0.9545454545454546,0.1615549909370374,0.6308641696322865,0.8762820851736516,17.0
14,22,116.0,179.0,227092.0,227092.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
czechoslovakia,antigua and barbuda,129.0,4511.0,884244.0,884244.0,0.0,0.8947368421052632,1.0,1.0,0.648617889250033,1.0,1.0,17.0
funfunfun fest 3 day pass,walk up,27.0,282170.0,649231.0,649231.0,0.0,0.7333333333333334,1.0,1.0,0.5449842448067099,1.0,1.0,23.0
less_financial_intermediation_services_indirectly_measured_fisim,construction,481.0,3100.0,68023.0,68023.0,0.0,0.5294117647058824,0.9285714285714286,0.9705882352941176,0.4590470835613619,0.8546290488426049,0.9221501055838477,56.0
malta,slovenia,414.0,234.0,79422.0,79422.0,0.0,0.8,1.0,1.0,0.5991081371313635,1.0,1.0,7.0
00936-0205,00936-3328,1.0,1.0,1351.0,1351.0,0.0,0.25,0.6153846153846154,0.6666666666666667,0.24622163855559098,0.4444444444444444,0.5000000000000001,4.0
mcar,daly,261823.0,245139.0,9971582.0,9971582.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
bg,sh,79.0,15.0,85881.0,85881.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
post_and_telecommunications,public_administration_and_defence_compulsory_social_security,3455.0,10020.0,225363.0,225363.0,0.0,0.2222222222222222,0.791044776119403,0.9078947368421053,0.10169491525423713,0.6406090111129299,0.8161709939963884,44.0
arizona,az,1801.0,1400.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.29289321881345254,1.0,1.0,5.0
arnold creek,hazelwood,54.0,4100.0,70964.0,70964.0,0.0,0.6153846153846154,1.0,1.0,0.4723551469889137,1.0,1.0,11.0
intron_variant&non_coding_transcript_variant,stop_retained_variant,1.0,9.0,65188.0,65188.0,0.0,0.2666666666666667,0.8048780487804879,0.875,0.12015951878061693,0.5158351681342558,0.6321163963090206,29.0
ca,california,39621.0,47699.0,374362.0,374362.0,1.0,0.75,0.8888888888888888,1.0,0.43305329048615915,0.6666666666666667,1.0,8.0
hawaii,vermont,254.0,27.0,48722.0,48722.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
woodlawn,arbor lodge,418.0,819.0,59853.0,59853.0,0.0,0.6363636363636364,0.9375,1.0,0.47825080525004904,0.8804771390665607,1.0,9.0
cyprus,liechtenstein,175.0,165.0,8406.0,8406.0,0.0,0.8333333333333334,1.0,1.0,0.8367006838144548,1.0,1.0,11.0
south africa,thailand,3821.0,1880.0,515738.0,515738.0,0.0,0.7142857142857143,0.9411764705882353,1.0,0.4083920216900384,0.886039423540362,1.0,9.0
n,a,2507.0,145473.0,374362.0,374362.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
management consulting services business services - other other/not classified,management consulting servicesbusiness services - otherother/not classified,1.0,1.0,22000.0,22000.0,1.0,0.0,0.07272727272727275,0.12121212121212122,0.00409824633762812,0.022614145657825158,0.050575446492169274,2.0
e_pdisc,d110,12.0,52.0,11106.0,11106.0,0.0,0.8888888888888888,1.0,1.0,0.8456966500379081,1.0,1.0,6.0
group 3,group 6,56.0,12.0,4572.0,4572.0,0.0,0.25,0.2857142857142857,0.33333333333333337,0.14285714285714302,0.16666666666666652,0.20000000000000018,1.0
angola,"venezuela, republica bolivariana de",425.0,174.0,151623.0,151623.0,0.0,0.7647058823529411,0.9117647058823529,1.0,0.44261358856670596,0.7823571249669965,1.0,31.0
suriname,qatar,3782.0,3202.0,884244.0,884244.0,0.0,0.8,1.0,1.0,0.5991081371313635,1.0,1.0,7.0
monterrey socio conde,santiago uberx,37.0,21.0,90287.0,90287.0,0.0,0.5294117647058824,0.896551724137931,1.0,0.41654003400842177,0.8226062812032753,1.0,17.0
laos,dominican republic,3.0,55.0,59228.0,59228.0,0.0,0.8,1.0,1.0,0.7165266452430796,1.0,1.0,17.0
oregon,utah,1.0,1.0,52.0,52.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
gefsec recipent executed,technical assistance (non-lending),28.0,12.0,151623.0,151623.0,0.0,0.5714285714285714,0.9411764705882353,1.0,0.40351909193653945,0.838372954041191,1.0,26.0
black or african american,white,1.0,20.0,466566.0,466566.0,0.0,0.875,1.0,1.0,0.8360924905875541,1.0,1.0,23.0
"coastal commission, california","veterans affairs, department of",178.0,5053.0,346018.0,346018.0,0.0,0.3529411764705882,0.9818181818181818,1.0,0.3845184032278005,0.9691393300075817,1.0,27.0
cartagena uberx,san josé uberxl,2.0,1.0,90287.0,90287.0,0.0,0.5,0.782608695652174,0.8181818181818181,0.40351909193653945,0.6428571428571428,0.6923076923076923,9.0
ms,mississippi,223.0,488.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.41876180628090354,1.0,1.0,9.0
rose city park,mill park,421.0,846.0,63279.0,63279.0,0.0,0.5714285714285714,0.7647058823529411,0.8125,0.4314647563850388,0.6077677297236319,0.6726731646460113,8.0
dog (standard),dog (declared dangerous),1192.0,2.0,158026.0,158026.0,0.0,0.33333333333333337,0.7586206896551724,0.9032258064516129,0.17216264561528438,0.5951795476236317,0.8153627635310009,14.0
the former yugoslav republic of macedonia,new caledonia,208.0,368.0,73646.0,73646.0,0.0,0.5909090909090908,0.8936170212765957,0.9130434782608696,0.29683065553752186,0.7717822677061807,0.806878180165893,31.0
ver,bar,2.0,1.0,842.0,842.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
black & silver,black/silver,30.0,57.0,82545.0,82545.0,1.0,0.23076923076923073,0.4,0.5333333333333333,0.1810769751466743,0.24738219099361825,0.36099034957730625,3.0
zw,cg,4034.0,128.0,671205.0,671205.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
pa,pennsylvania,3567.0,2352.0,374362.0,374362.0,1.0,0.7777777777777778,1.0,1.0,0.5256583509747431,1.0,1.0,10.0
offenses against family,disorderly conduct,89.0,3988.0,80256.0,80256.0,0.0,0.47058823529411764,0.972972972972973,1.0,0.5826875752341591,0.9504926228511663,1.0,21.0
610,982,747.0,817.0,63279.0,63279.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
001,199,10114.0,13.0,198900.0,198900.0,0.0,0.6666666666666667,1.0,1.0,0.8,1.0,1.0,3.0
botswana,madagascar,53.0,1064.0,165808.0,165808.0,0.0,0.8333333333333334,1.0,1.0,0.39322012378308224,1.0,1.0,8.0
indiana,in,1439.0,1368.0,374362.0,374362.0,1.0,0.5,0.8333333333333334,1.0,0.21553545944726393,0.5917517095361369,1.0,5.0
ovc1_1,dia13_1,4350.0,4350.0,403984.0,403984.0,0.0,0.7777777777777778,0.9,1.0,0.4107443490112105,0.8174258141649446,1.0,4.0
less_gross_capital_formation,less_consumption_of_fixed_capital,11587.0,9072.0,215337.0,215337.0,0.0,0.2777777777777778,0.625,0.7272727272727273,0.11367201787013081,0.43124987691521277,0.558751248353615,22.0
middle east and north africa,latin america and caribbean,8206.0,30088.0,151623.0,151623.0,0.0,0.3125,0.8,0.8913043478260869,0.13479333939437166,0.5541491712910627,0.803883864861816,23.0
ashb,ftvl,71511.0,86874.0,3313625.0,3313625.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
colombia,cuba,7.0,2.0,4572.0,4572.0,0.0,0.625,1.0,1.0,0.5256583509747431,1.0,1.0,5.0
hkd,nok,82.0,189.0,63465.0,63465.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
"hrsa, uds",sedd; sid,220.0,1866.0,403984.0,403984.0,0.0,0.7272727272727273,1.0,1.0,0.41498206069829546,1.0,1.0,8.0
united states,sudan,368.0,64.0,73646.0,73646.0,0.0,0.4444444444444444,1.0,1.0,0.4404971150558117,1.0,1.0,11.0
residential hotel,club,1020.0,124.0,198900.0,198900.0,0.0,0.9333333333333333,1.0,1.0,0.8143046618229481,1.0,1.0,16.0
vulnerable,critically endangered,582.0,426.0,23243.0,23243.0,0.0,0.6666666666666667,0.9642857142857143,1.0,0.33217290309625425,0.925464400750007,1.0,17.0
new york city,hartford,64.0,16.0,2720.0,2720.0,0.0,0.8,0.9444444444444444,1.0,0.6932140044610519,0.8908910548820038,1.0,11.0
mn,minnesota,1405.0,1656.0,374362.0,374362.0,1.0,0.75,1.0,1.0,0.3603978509331687,1.0,1.0,7.0
"9,16","1,47",2.0,1.0,595971.0,595971.0,0.0,0.6666666666666667,1.0,1.0,0.5,1.0,1.0,3.0
580,982,914.0,730.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
slv,brb,14.0,1.0,2772.0,2772.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
nac,umc,1519.0,1519.0,401016.0,401016.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
malawi,czech republic,692.0,64.0,151623.0,151623.0,0.0,0.8571428571428572,1.0,1.0,0.8492443277111182,1.0,1.0,13.0
iii,v,106.0,33.0,439.0,439.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
v,iii,33.0,106.0,439.0,439.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
sullivans gulch,northwest,476.0,1732.0,61779.0,61779.0,0.0,0.8125,1.0,1.0,0.758790924337789,1.0,1.0,14.0
turkish grand prix,united states grand prix west,7.0,8.0,997.0,997.0,0.0,0.25,0.6774193548387097,0.7352941176470589,0.23623738417402673,0.5553513541000562,0.5669872981077807,17.0
sint maarten (dutch part),cameroon,11.0,46.0,9234.0,9234.0,0.0,0.6470588235294117,1.0,1.0,0.5656277572369307,1.0,1.0,22.0
rhode island,ri,43.0,57.0,374362.0,374362.0,1.0,0.8181818181818181,1.0,1.0,0.6220355269907728,1.0,1.0,10.0
el salvador,tajikistan,405.0,234.0,81106.0,81106.0,0.0,0.8571428571428572,1.0,1.0,0.6772513878160487,1.0,1.0,11.0
obrien,o'brien,20.0,225.0,34857.0,34857.0,1.0,0.1428571428571429,0.4285714285714286,0.5,0.07417990022744858,0.26970325665977857,0.3291796067500631,1.0
shareholder / attorney,shareholder/attorney,9.0,3.0,374362.0,374362.0,1.0,0.07692307692307687,0.26086956521739135,0.34782608695652173,0.04653741075440765,0.14893550365301,0.20943058495790523,2.0
central and eastern europe,latin america and caribbean,29.0,22.0,158.0,158.0,0.0,0.4375,0.8205128205128205,0.9347826086956522,0.24972115848387821,0.7029557371069977,0.8775255128608411,23.0
mcar,nbrk,87233.0,65768.0,3313625.0,3313625.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
fsm,abw,1.0,1.0,269.0,269.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
papua new guinea,benin,1.0,13.0,374362.0,374362.0,0.0,0.7,0.9411764705882353,1.0,0.5322928266532574,0.8787321874818335,1.0,13.0
"llm, llmc, paralegal","llm, llmc, paralegal",2.0,5.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tennessee,montana,48.0,32.0,2720.0,2720.0,0.0,0.7142857142857143,1.0,1.0,0.6984886554222363,1.0,1.0,8.0
2,"20,21",346.0,2.0,100048.0,100048.0,0.0,0.75,1.0,1.0,0.2440710539815456,1.0,1.0,4.0
djembe,tape recorder,1.0,2.0,56194.0,56194.0,0.0,0.8333333333333334,1.0,1.0,0.5050252531694168,1.0,1.0,11.0
france,monaco,7.0,1.0,73.0,73.0,0.0,0.625,1.0,1.0,0.5669872981077806,1.0,1.0,5.0
sd,ct,16.0,64.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
orebro,frankfurt/main,1.0,10.0,4572.0,4572.0,0.0,0.9230769230769231,1.0,1.0,0.7303200550147032,1.0,1.0,12.0
retail;advertising and pr services;sports and physical recreation,retail advertising and pr services sports and physical recreation,2.0,1.0,22000.0,22000.0,1.0,0.05555555555555558,0.07692307692307687,0.18461538461538463,0.011839774334529096,0.040775776415591714,0.08450704225352113,2.0
humboldt,cully,526.0,1149.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.5991081371313635,1.0,1.0,6.0
bulgaria,argentina,368.0,368.0,73646.0,73646.0,0.0,0.6,0.9285714285714286,1.0,0.38605938648507954,0.8663693790437879,1.0,7.0
sebastian county,wise county,1.0,1.0,910.0,910.0,0.0,0.23076923076923073,0.6111111111111112,0.7222222222222222,0.1999053086343371,0.4284523933505918,0.554564596812626,8.0
immigration paralegal,immigration paralegal,2.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vi,ii,1.0,95.0,425.0,425.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
wi,wisconsin,1437.0,871.0,374362.0,374362.0,1.0,0.6666666666666667,0.875,1.0,0.4522774424948339,0.6464466094067263,1.0,7.0
ua,gt,963.0,7310.0,671205.0,671205.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
z11,r1x7,3.0,33.0,2117.0,2117.0,0.0,0.8,1.0,1.0,0.5527864045000421,1.0,1.0,3.0
141,982,6.0,858.0,70964.0,70964.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
financial and insurance activities (k),"electricity, gas, steam and air conditioning supply (d)",13813.0,11683.0,320551.0,320551.0,0.0,0.3913043478260869,0.8382352941176471,0.9523809523809523,0.12208788315185592,0.6552748733366539,0.9108686964356827,39.0
construction (f),"wholesale and retail trade, transportation and storage, accommodation and food service activities (g+h+i)",14295.0,6631.0,320551.0,320551.0,0.0,0.5416666666666667,0.8648648648648649,0.9583333333333334,0.33578883584492847,0.678933103501135,0.843553445306314,92.0
"1,3","14,34",24.0,20.0,225363.0,225363.0,0.0,0.25,0.8,1.0,0.3453463292920228,0.6464466094067263,1.0,2.0
telecommunications relay service (trs),loud commercials,733.0,10046.0,943111.0,943111.0,0.0,0.38888888888888884,0.9130434782608696,0.9583333333333334,0.239391269425836,0.8387044322908976,0.9109129193625252,29.0
"santa clara, ca","santa clara, ca 95054",2.0,1.0,22000.0,22000.0,1.0,0.3076923076923077,0.2777777777777778,0.3157894736842105,0.08068051487170647,0.13247238276429096,0.17282980813148896,6.0
turkey,lithuania,368.0,208.0,73645.0,73645.0,0.0,0.8181818181818181,1.0,1.0,0.7735445931710808,1.0,1.0,7.0
auditorium parco della musica - santa cecilia hall,auditorium parco della musica,1.0,3.0,21607.0,21607.0,1.0,0.17647058823529416,0.37777777777777777,0.4375,0.055848923740730805,0.23809523809523825,0.25,21.0
alabama,kansas,3120.0,7145.0,359836.0,359836.0,0.0,0.8571428571428572,1.0,1.0,0.4196189999119907,1.0,1.0,6.0
marshall islands,south sudan,1.0,1.0,269.0,269.0,0.0,0.5384615384615384,0.9583333333333334,1.0,0.42435032439893816,0.9183503419072274,1.0,12.0
other_service_activities,plus_taxes_less_subsidies_on_products,2889.0,4060.0,68023.0,68023.0,0.0,0.5,0.9148936170212766,0.9818181818181818,0.3699112274338888,0.8483803912842194,0.9649500181383609,29.0
az,arizona,3172.0,2427.0,374362.0,374362.0,1.0,0.6666666666666667,1.0,1.0,0.29289321881345254,1.0,1.0,5.0
sub-saharan africa,north america,38.0,2.0,157.0,157.0,0.0,0.5625,0.84,0.92,0.2889428708631363,0.719943983194398,0.8492443277111181,12.0
discrepancy with equivalent item in table 1.2 (gross domestic product by expenditures at constant prices).,"includes professional, scientific and technical activities (m).",2.0,1.0,68023.0,68023.0,0.0,0.33333333333333337,0.7614678899082569,0.9681528662420382,0.10522345481735162,0.5528525456814286,0.9151374871304474,81.0
paraguay,tajikistan,11903.0,19580.0,671205.0,671205.0,0.0,0.9166666666666666,1.0,1.0,0.5991081371313633,1.0,1.0,8.0
tuvalu,vanuatu,368.0,414.0,81106.0,81106.0,0.0,0.33333333333333337,0.7777777777777778,1.0,0.14719713457755834,0.6348516283298893,1.0,5.0
"sales and related workers, all other*","sales and related workers, all other",2.0,2.0,374362.0,374362.0,1.0,0.06666666666666665,0.03125,0.02857142857142858,0.004008032160901398,0.011428946775838722,0.014389239390837805,1.0
prkng garage/private,parking lot,194.0,76.0,198900.0,198900.0,0.0,0.3571428571428571,0.8333333333333334,0.9615384615384616,0.2556126316812233,0.7239737762630583,0.9214325798681614,15.0
czech republic,slovakia,18.0,14.0,374362.0,374362.0,0.0,0.875,1.0,1.0,0.8651600275073517,1.0,1.0,13.0
less_direct_purchases_in_domestic_market_by_non_residents,equals_total_actual_individual_consumption,3826.0,5042.0,100048.0,100048.0,0.0,0.33333333333333337,0.8904109589041096,0.9888888888888889,0.29124356290290976,0.8616703438811495,0.9813010601998309,44.0
equals: gross domestic product,forestry and logging,3456.0,771.0,61626.0,61626.0,0.0,0.44999999999999996,0.9555555555555556,0.9777777777777777,0.3244794705268016,0.9175914356569671,0.9554564596812626,26.0
151,3,13.0,12.0,82958.0,82958.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
australian grand prix,portuguese grand prix,34.0,16.0,997.0,997.0,0.0,0.19999999999999996,0.6428571428571428,0.6896551724137931,0.24027822383639863,0.4522774424948339,0.5263157894736843,9.0
other economic sector,retail,15798.0,4408.0,374362.0,374362.0,0.0,0.6923076923076923,1.0,1.0,0.5426704396199764,1.0,1.0,18.0
fire,poison,13.0,34.0,801.0,801.0,0.0,0.875,1.0,1.0,0.8232233047033631,1.0,1.0,5.0
ageadjrate,commhstliab,31311.0,106.0,403984.0,403984.0,0.0,0.8666666666666667,1.0,1.0,0.7385118198157545,1.0,1.0,11.0
bug,flying,69.0,4.0,800.0,800.0,0.0,0.875,1.0,1.0,0.7642977396044841,1.0,1.0,5.0
eg,g,3125.0,21673.0,89830.0,89830.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
04a,03g,7337.0,9.0,399918.0,399918.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
ne,sc,48.0,32.0,2720.0,2720.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
madison south,roseway,763.0,512.0,59853.0,59853.0,0.0,0.8,1.0,1.0,0.5416507514858944,1.0,1.0,11.0
printing and photographic and audio and visual equipment and supplies,industrial manufacturing and processing machinery and accessories,2274.0,2920.0,346018.0,346018.0,0.0,0.19047619047619047,0.8076923076923077,0.892156862745098,0.12256786697694555,0.44946350884757147,0.6230821032411216,51.0
beagle cross,beagle cross,5.0,26.0,82545.0,82545.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ireland,portugal,216.0,183.0,8406.0,8406.0,0.0,0.75,1.0,1.0,0.5991081371313635,1.0,1.0,7.0
markham,crstn-kenilwth,50.0,611.0,59853.0,59853.0,0.0,0.7857142857142857,1.0,1.0,0.7867992836443896,1.0,1.0,13.0
tulbagh,vinho verde,16.0,410.0,129971.0,129971.0,0.0,0.9333333333333333,1.0,1.0,0.9024099927051467,1.0,1.0,11.0
ground,flying,32.0,3.0,801.0,801.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,5.0
e_gov,e_103,34.0,52.0,11106.0,11106.0,0.0,0.75,0.8571428571428572,1.0,0.6000000000000001,0.75,1.0,3.0
cea,imp,267.0,288.0,1518.0,1518.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
"5,11",30,1.0,6.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
forgery,liquor laws,578.0,2268.0,61497.0,61497.0,0.0,0.8571428571428572,0.9333333333333333,1.0,0.7226499018873854,0.8709005551264194,1.0,9.0
a1050000007qxbh,a1050000002yzz6,30.0,1.0,4861.0,4861.0,0.0,0.6923076923076923,0.6666666666666667,0.6666666666666667,0.10331498934915861,0.1470588235294118,0.19999999999999996,5.0
none,high school,2199.0,226.0,374362.0,374362.0,0.0,0.9,1.0,1.0,0.8126828376836612,1.0,1.0,10.0
lebanon,peru,416.0,609.0,15736.0,15736.0,0.0,0.8888888888888888,1.0,1.0,0.8333333333333334,1.0,1.0,6.0
kansas,ks,913.0,571.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.3291796067500631,1.0,1.0,4.0
usd,lclcntrlalc,321.0,109.0,403984.0,403984.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0
tree,tree,1.0,188239.0,188462.0,188462.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sen,sut,1.0,1.0,842.0,842.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
e_mpcim,vs,66.0,174.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
frameshift_variant&stop_retained_variant,stop_gained&inframe_deletion,1.0,1.0,65188.0,65188.0,0.0,0.2222222222222222,0.7111111111111111,0.8163265306122449,0.17836637487761997,0.6428989707550068,0.7503849116986469,30.0
fr,es,1255.0,904.0,63465.0,63465.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
cambodia,cameroon,1516.0,650.0,151623.0,151623.0,0.0,0.6,0.8333333333333334,0.9090909090909091,0.40000000000000013,0.7142857142857143,0.8333333333333333,5.0
hawaii,oklahoma,16.0,48.0,2720.0,2720.0,0.0,0.75,1.0,1.0,0.5435645354123615,1.0,1.0,7.0
corp. secretary,corporate immigration attorney,1.0,4.0,374362.0,374362.0,1.0,0.4,0.9142857142857143,0.9473684210526316,0.2883036968573065,0.7962152135151944,0.8987260632916333,20.0
alaska,north carolina,1276.0,2822.0,359836.0,359836.0,0.0,0.8333333333333334,1.0,1.0,0.5691797815723354,1.0,1.0,12.0
equals_household_final_consumption_expenditure_in_domestic_market,education,4539.0,5230.0,100048.0,100048.0,0.0,0.55,0.9523809523809523,0.9705882352941176,0.23893376037359448,0.7972232235865468,0.9047619047619048,58.0
france,eritrea,1245.0,2.0,374362.0,374362.0,0.0,0.625,1.0,1.0,0.3845425451033362,1.0,1.0,5.0
embezzlement,duii,265.0,1950.0,82958.0,82958.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0
southwest hills,hillsdale,176.0,392.0,80256.0,80256.0,0.0,0.5833333333333333,0.7777777777777778,0.8235294117647058,0.35402480650006074,0.6220355269907728,0.6855145489834245,13.0
thailand,senegal,7448.0,4591.0,1189482.0,1189482.0,0.0,0.7,1.0,1.0,0.5783629786442162,1.0,1.0,7.0
set,hashmap,1515.0,3604.0,25090.0,25090.0,0.0,0.8571428571428572,1.0,1.0,0.8259223440443022,1.0,1.0,6.0
medical and diagnostic laboratories,other services to buildings and dwellings,5.0,2.0,374362.0,374362.0,0.0,0.26315789473684215,0.8421052631578947,0.9393939393939394,0.16628488666521024,0.7540325224750232,0.8938136253596202,34.0
county,corporation,3.0,1.0,21112.0,21112.0,0.0,0.6,0.9230769230769231,1.0,0.4380485130509836,0.8709005551264195,1.0,8.0
st johns,south portland,1723.0,523.0,73590.0,73590.0,0.0,0.5384615384615384,1.0,1.0,0.3291796067500631,1.0,1.0,9.0
96799-1510,00801-1677,1.0,1.0,1973.0,1973.0,0.0,0.375,0.875,1.0,0.42024909563579715,0.7777777777777778,1.0,8.0
z14b,z15,1.0,33.0,2117.0,2117.0,0.0,0.6,0.75,1.0,0.42264973081037416,0.5917517095361371,1.0,2.0
electricity_net_installed_capacity_of_electric_power_plants,bitumen,50229.0,20743.0,1189482.0,1189482.0,0.0,0.7894736842105263,0.98,1.0,0.5125532643677395,0.9119549093674376,1.0,55.0
stolen property,drugs,94.0,4200.0,73590.0,73590.0,0.0,0.8461538461538461,1.0,1.0,0.7316718427000253,1.0,1.0,14.0
turkmenistan,burundi,208.0,368.0,73645.0,73645.0,0.0,0.6666666666666667,0.9375,1.0,0.5,0.8769085090206672,1.0,9.0
shanghai symphony hall,shanghai symphony hall--chamber hall,12.0,2.0,21607.0,21607.0,1.0,0.2941176470588235,0.3214285714285714,0.3548387096774194,0.05958202648381905,0.11293447485451269,0.1868272016354705,14.0
dse direct,clean energy,45.0,840.0,15736.0,15736.0,0.0,0.6923076923076923,1.0,1.0,0.4621471257995229,1.0,1.0,10.0
vut,gin,1.0,8.0,2772.0,2772.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
sjw,gay,164.0,446.0,610676.0,610676.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
notes_assetallocation,actcostmeth_note,1.0,1.0,280.0,280.0,0.0,0.33333333333333337,0.8709677419354839,0.935483870967742,0.20751802439367772,0.7690598923241497,0.8773721321030068,16.0
"miller theatre, columbia university",miller auditorium,2.0,1.0,21607.0,21607.0,1.0,0.4736842105263158,0.8048780487804879,0.8837209302325582,0.1432844227617247,0.625,0.7752667125122527,23.0
wy,ok,1246.0,10002.0,943111.0,943111.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
offenses against family,"assault, simple",59.0,4285.0,59853.0,59853.0,0.0,0.5,1.0,1.0,0.2857142857142857,1.0,1.0,17.0
pdte / alcc.,pdte / allc,1.0,1.0,374362.0,374362.0,1.0,0.09999999999999998,0.25,0.41666666666666663,0.0963038858849361,0.14188366967896693,0.26213521262737816,2.0
"including government services and ngos.""","social and personal service activities"". """,1.0,3.0,223379.0,223379.0,0.0,0.21052631578947367,0.7894736842105263,0.8676470588235294,0.18306706209042,0.6656366654993195,0.7747182215552085,27.0
sud-ouest,sud-ouest,1.0,2.0,2772.0,2772.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
r1z2,r2x3,33.0,33.0,2117.0,2117.0,0.0,0.6666666666666667,1.0,1.0,0.5,1.0,1.0,3.0
"21,24","1,8",20.0,2.0,225363.0,225363.0,0.0,0.6,0.8,1.0,0.5635642195280153,0.6464466094067263,1.0,3.0
09b,22g,3653.0,33.0,399918.0,399918.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
tgo,grc,115.0,143.0,21477.0,21477.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
oregon other,washington other,661.0,593.0,150930.0,150930.0,0.0,0.33333333333333337,0.631578947368421,0.6666666666666667,0.2166505481993597,0.45505073908693394,0.49290744716289003,7.0
symptom,weather,1134267.0,413034.0,2483304.0,2483304.0,0.0,0.9090909090909091,1.0,1.0,0.8888888888888888,1.0,1.0,7.0
theatre,1st floor,4.0,3.0,198900.0,198900.0,0.0,0.8181818181818181,1.0,1.0,0.7272727272727273,1.0,1.0,8.0
local_04,local_09,56.0,2.0,439.0,439.0,0.0,0.25,0.25,0.2857142857142857,0.1000000000000002,0.14285714285714302,0.16666666666666652,1.0
garnacha blanca,mtsvane,38.0,5.0,129971.0,129971.0,0.0,0.8571428571428572,0.9473684210526316,1.0,0.5763407271318384,0.8908910548820038,1.0,13.0
yr,year,19733.0,230591.0,374362.0,374362.0,1.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,2.0
"computer occupations, all other*","computer occupations, all other",66.0,1554.0,374362.0,374362.0,1.0,0.05882352941176472,0.03448275862068961,0.033333333333333326,0.0067797391884886204,0.014389239390837805,0.016807919749824873,1.0
calorie posting / initial inspection,smoke-free air act / second compliance inspection,605.0,15.0,399918.0,399918.0,0.0,0.3157894736842105,0.7543859649122807,0.8571428571428572,0.1550741962162513,0.5842166225142424,0.7325808489205266,29.0
arbor lodge,st johns,896.0,1704.0,70964.0,70964.0,0.0,0.8571428571428572,1.0,1.0,0.7550510257216823,1.0,1.0,9.0
