w1,w2,count1,count2,total1,total2,isDuplicate,jaccard_1,jaccard_2,jaccard_3,cosine_1,cosine_2,cosine_3,w_levenshtein
parkrose,woodland park,1013.0,25.0,61497.0,61497.0,0.0,0.5833333333333333,0.8125,0.8666666666666667,0.4196189999119907,0.6726731646460113,0.7538170180413345,12.0
new sheqel,new sheqel,440.0,267.0,48269.0,48269.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lesotho,belarus,413.0,234.0,81106.0,81106.0,0.0,0.7,1.0,1.0,0.6220355269907728,1.0,1.0,6.0
plus: statistical discrepancy,imports of goods,4766.0,9227.0,188939.0,188939.0,0.0,0.631578947368421,1.0,1.0,0.5384502529368211,1.0,1.0,26.0
immigration attorney,immigration attorney,615.0,54.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pv of inactive non-vested benefits,total benefits,1.0,1.0,280.0,280.0,0.0,0.375,0.7837837837837838,0.8108108108108107,0.1978193712505767,0.6249542152492037,0.6427827458441199,22.0
652,355,1224.0,7.0,82958.0,82958.0,0.0,0.75,1.0,1.0,0.4836022205056778,1.0,1.0,2.0
gross_capital_formation,gross_domestic_product_gdp,9043.0,9089.0,79422.0,79422.0,0.0,0.4117647058823529,0.85,0.9024390243902439,0.268689659026474,0.7127865210482236,0.8218258387250503,16.0
hillside,south tabor,59.0,402.0,61497.0,61497.0,0.0,0.8461538461538461,1.0,1.0,0.850928801500014,1.0,1.0,11.0
president,president,293.0,235.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
assitant - hr,assistant - hr,3.0,105.0,374362.0,374362.0,1.0,0.0,0.2142857142857143,0.3571428571428571,0.015690867224900207,0.11929515407202063,0.2166505481993597,1.0
278,278,2.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gross_domestic_product_gdp,gross_capital_formation,9234.0,9188.0,81106.0,81106.0,0.0,0.4117647058823529,0.85,0.9024390243902439,0.268689659026474,0.7127865210482236,0.8218258387250503,16.0
retail,personal use,124494.0,36385.0,671205.0,671205.0,0.0,0.6666666666666667,1.0,1.0,0.4896896369201712,1.0,1.0,10.0
"professional, scientific and technical activities",wholesale and retail trade; repair of motor vehicles and motorcycles,977.0,1374.0,68023.0,68023.0,0.0,0.23809523809523814,0.8734177215189873,0.9696969696969697,0.23247500675616473,0.7295427503397158,0.9077468791971115,50.0
az,nj,378.0,526.0,21112.0,21112.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
38,8,1.0,29.0,320551.0,320551.0,0.0,0.5,1.0,1.0,0.29289321881345254,1.0,1.0,1.0
npr,xof,710.0,18610.0,671205.0,671205.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
haiti,comoros,2483.0,1531.0,1189482.0,1189482.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
lombardy,chalkidiki,533.0,5.0,129971.0,129971.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,9.0
mp,de,21.0,3379.0,943111.0,943111.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
bahamas,tuvalu,368.0,368.0,73646.0,73646.0,0.0,0.8888888888888888,1.0,1.0,0.705825797292724,1.0,1.0,6.0
00692-0247,00920-3708,1.0,1.0,1351.0,1351.0,0.0,0.4444444444444444,0.875,1.0,0.14571785702966977,0.7777777777777778,1.0,6.0
independent power producers & energy traders,general merchandise stores,2.0,4.0,505.0,505.0,0.0,0.4,0.9038461538461539,0.967741935483871,0.1292827545607148,0.662131310800257,0.9398070734571154,33.0
south africa,united states,1.0,24.0,2031.0,2031.0,0.0,0.5714285714285714,1.0,1.0,0.4427217874246471,1.0,1.0,11.0
per,vnm,609.0,687.0,15736.0,15736.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
portuguese grand prix,british grand prix,16.0,69.0,997.0,997.0,0.0,0.3125,0.6153846153846154,0.6538461538461539,0.2443903481651747,0.43571190635316526,0.4838145987912361,8.0
mt,ak,26.0,26.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
el salvador,bahrain,1.0,1.0,155.0,155.0,0.0,0.8461538461538461,1.0,1.0,0.5696685170880649,1.0,1.0,9.0
4950,4950,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tcash,rntsld,52.0,5.0,11106.0,11106.0,0.0,0.7777777777777778,1.0,1.0,0.6348516283298893,1.0,1.0,5.0
6314,6314,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5253,5253,3.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bachelor's,none,92004.0,22767.0,374362.0,374362.0,0.0,0.8181818181818181,1.0,1.0,0.7418011102528388,1.0,1.0,9.0
arson,trespass,273.0,2715.0,61281.0,61281.0,0.0,0.625,1.0,1.0,0.4023856953328032,1.0,1.0,6.0
"round rock, tx 78682","round rock, tx",1.0,1.0,22000.0,22000.0,1.0,0.2666666666666667,0.33333333333333337,0.33333333333333337,0.13037364345369573,0.15484574527148343,0.18350341907227385,6.0
529,529,2.0,4.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
south tabor,hillside,402.0,59.0,61497.0,61497.0,0.0,0.8461538461538461,1.0,1.0,0.850928801500014,1.0,1.0,11.0
2105,2105,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indiana,in,1439.0,1368.0,374362.0,374362.0,1.0,0.5,0.8333333333333334,1.0,0.21553545944726393,0.5917517095361369,1.0,5.0
sierra foothills,oregon other,1660.0,661.0,150930.0,150930.0,0.0,0.5384615384615384,0.8695652173913043,0.9565217391304348,0.3728184924946819,0.7664503167515431,0.9154845745271484,11.0
copd8_0,npaw14_0,4350.0,54.0,403984.0,403984.0,0.0,0.75,0.9166666666666666,1.0,0.5991081371313635,0.8456966500379081,1.0,6.0
vs,t16,174.0,54.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
centennial,collins view,2754.0,287.0,82958.0,82958.0,0.0,0.5833333333333333,1.0,1.0,0.4107443490112104,1.0,1.0,9.0
hazelwood,linnton,3775.0,74.0,61281.0,61281.0,0.0,0.8181818181818181,1.0,1.0,0.7491273969978727,1.0,1.0,8.0
exports_of_goods,collective_consumption_expenditure,9268.0,5496.0,188939.0,188939.0,0.0,0.5,0.9534883720930233,0.9777777777777777,0.4286624198997736,0.9173101769405277,0.9527544408738466,29.0
hydrofluorocarbons_hfcs_emissions_in_kilotonne_co2_equivalent,greenhouse_gas_ghgs_emissions_without_land_use_land_use_change_and_forestry_lulucf_in_kilotonne_co2_equivalent,975.0,1074.0,8406.0,8406.0,0.0,0.125,0.6105263157894737,0.6869565217391305,0.10228303539805383,0.5103835558957117,0.5905384875733372,70.0
8603,8603,1.0,3.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"integrated household survey (ihs), 1998","core welfare indicator questionnaire survey (cwiq), 2011/12",1.0,1.0,263.0,263.0,0.0,0.3793103448275862,0.8421052631578947,0.9047619047619048,0.21495189964401062,0.7867992836443896,0.8343013957330133,38.0
teroldego rotaliano,sannio,8.0,37.0,150930.0,150930.0,0.0,0.6666666666666667,0.9523809523809523,1.0,0.5030581326631907,0.9,1.0,17.0
9144,9144,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,1700,27.0,15.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"durham, nc","durham, nc 27709",1.0,1.0,22000.0,22000.0,1.0,0.2857142857142857,0.4,0.4285714285714286,0.22218254069479781,0.2254033307585167,0.2440710539815456,6.0
weapons,disorderly conduct,446.0,3941.0,82958.0,82958.0,0.0,0.75,0.9545454545454546,1.0,0.6549672203288229,0.9009852457023325,1.0,15.0
delhi,johannesburg,60.0,8.0,636.0,636.0,0.0,0.8571428571428572,1.0,1.0,0.7609542781331213,1.0,1.0,11.0
convention hall,convention hall ballroom,9.0,1.0,21607.0,21607.0,1.0,0.2142857142857143,0.35,0.38095238095238093,0.08085496998194219,0.16437097820326652,0.20740607609878292,9.0
2208,2208,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wisconsin,wi,1724.0,1826.0,374362.0,374362.0,1.0,0.6666666666666667,0.875,1.0,0.4522774424948339,0.6464466094067263,1.0,7.0
y06,y12b,33.0,1.0,2150.0,2150.0,0.0,0.8333333333333334,1.0,1.0,0.7113248654051871,1.0,1.0,3.0
bitumen,wind_electricity,20743.0,1367.0,1189482.0,1189482.0,0.0,0.7142857142857143,0.95,1.0,0.4285714285714286,0.894590744661054,1.0,14.0
1666,1666,2.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sr. attorney,senior attorney,57.0,357.0,374362.0,374362.0,1.0,0.18181818181818177,0.5,0.5625,0.09999999999999998,0.3215994747000318,0.38605938648507954,5.0
00820-5184,96932-0518,1.0,1.0,1973.0,1973.0,0.0,0.4,0.875,0.9333333333333333,0.3876275643042054,0.7777777777777778,0.875,7.0
public order and safety,economic affairs,3522.0,4331.0,48269.0,48269.0,0.0,0.4444444444444444,0.8787878787878788,0.9705882352941176,0.3229328257698809,0.7798072469747279,0.9416788156480196,19.0
"6,77",31,14.0,92.0,223379.0,223379.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
reed,healy heights,307.0,5.0,73590.0,73590.0,0.0,0.9166666666666666,1.0,1.0,0.6436516774501008,1.0,1.0,11.0
sales jobs,strategy consultancy jobs,1855.0,785.0,50000.0,50000.0,0.0,0.4666666666666667,0.8571428571428572,0.8928571428571429,0.3214285714285714,0.7385118198157545,0.7788370657676543,16.0
maintenance facility,ball field,94.0,934.0,5494.0,5494.0,0.0,0.5384615384615384,0.962962962962963,1.0,0.5100440650611341,0.9235280887098127,1.0,16.0
less_subsidies_on_products,post_and_telecommunications,3616.0,3455.0,225363.0,225363.0,0.0,0.25,0.9574468085106383,1.0,0.29422612627795197,0.927164295927077,1.0,23.0
1075,1075,4.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp,northern mariana islands,51.0,22.0,374362.0,374362.0,1.0,0.9285714285714286,1.0,1.0,0.9087129070824723,1.0,1.0,23.0
maldives,libya,46.0,46.0,9234.0,9234.0,0.0,0.7,1.0,1.0,0.5256583509747431,1.0,1.0,6.0
"montgomery, oh 45242","montgomery, oh",1.0,1.0,22000.0,22000.0,1.0,0.2142857142857143,0.3157894736842105,0.33333333333333337,0.15903671225379978,0.17282980813148896,0.18350341907227385,6.0
samos,ohio,6.0,12.0,129971.0,129971.0,0.0,0.8333333333333334,1.0,1.0,0.6913933000758161,1.0,1.0,4.0
208,208,17.0,16.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,703,15.0,24.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
henry county,burleigh county,4.0,1.0,910.0,910.0,0.0,0.2857142857142857,0.6842105263157895,0.7222222222222222,0.21175921863191782,0.5165062215847718,0.5614709903464854,7.0
czech republic,russian federation,208.0,208.0,73646.0,73646.0,0.0,0.7222222222222222,1.0,1.0,0.6107505279192385,1.0,1.0,15.0
247,247,5.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ucty,cols,188342.0,250569.0,9971582.0,9971582.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
north carolina,nc,1283.0,2295.0,374362.0,374362.0,1.0,0.8,1.0,1.0,0.5477329831333546,1.0,1.0,12.0
attorney at casa las americas immigration solution,"attorney, casa las americas immigration solutions,",1.0,2.0,374362.0,374362.0,1.0,0.0625,0.13953488372093026,0.20408163265306123,0.017468252381739324,0.05627577329479694,0.0892857142857143,5.0
israel,21,1258.0,1.0,100048.0,100048.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
parcel b,lower unit,1.0,4.0,198900.0,198900.0,0.0,0.7142857142857143,1.0,1.0,0.5527864045000421,1.0,1.0,9.0
5780,5780,3.0,5.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
illinois,idaho,30.0,6.0,910.0,910.0,0.0,0.75,1.0,1.0,0.5527864045000421,1.0,1.0,6.0
côte d'ivoire,bahrain,46.0,46.0,9234.0,9234.0,0.0,0.8666666666666667,1.0,1.0,0.757464374963667,1.0,1.0,12.0
841,510,350.0,968.0,61281.0,61281.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,3.0
cambodia,paraguay,34836.0,11903.0,671205.0,671205.0,0.0,0.9166666666666666,1.0,1.0,0.49290744716289003,1.0,1.0,7.0
dkk,chf,300.0,292.0,63465.0,63465.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
principal engineer,student,677.0,10351.0,25090.0,25090.0,0.0,0.8571428571428572,0.9523809523809523,1.0,0.683772233983162,0.9063414188418306,1.0,16.0
philippines,yemen: former yemen arab republic,368.0,168.0,73646.0,73646.0,0.0,0.7222222222222222,0.9722222222222222,1.0,0.6887806049775491,0.9523268705377204,1.0,31.0
"piano, four hands",soprano saxophone,1.0,4.0,56194.0,56194.0,0.0,0.4666666666666667,0.9285714285714286,0.9655172413793104,0.21088486093428493,0.8333333333333333,0.9333333333333333,12.0
buyers,fashion and other models,12.0,2.0,41544.0,41544.0,0.0,0.8235294117647058,0.962962962962963,1.0,0.7053721745056052,0.9067495191759686,1.0,21.0
texas,tx,24872.0,21231.0,374362.0,374362.0,1.0,0.6,1.0,1.0,0.3675444679663241,1.0,1.0,3.0
layer 3 down,layer 1 down,178.0,161.0,1296.0,1296.0,0.0,0.16666666666666663,0.3076923076923077,0.46153846153846156,0.0714285714285714,0.18181818181818177,0.30000000000000016,1.0
yen,yen,420.0,606.0,48269.0,48269.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
copd5_3,alc2_1,468.0,107.0,403984.0,403984.0,0.0,0.8181818181818181,1.0,1.0,0.6913933000758161,1.0,1.0,6.0
michigan,mi,3405.0,6511.0,374362.0,374362.0,1.0,0.7142857142857143,0.8571428571428572,1.0,0.3291796067500631,0.6220355269907728,1.0,6.0
blast_furnace_gas,coke_oven_coke,11963.0,11846.0,1189482.0,1189482.0,0.0,0.75,0.9583333333333334,1.0,0.6597930912801142,0.9459261929564124,1.0,14.0
lebanon,cote d'ivoire,8792.0,1.0,671205.0,671205.0,0.0,0.8571428571428572,1.0,1.0,0.694112354839251,1.0,1.0,11.0
leisure tourism jobs,purchasing jobs,954.0,1045.0,50000.0,50000.0,0.0,0.5555555555555556,0.8076923076923077,0.8928571428571429,0.29179947217182967,0.6656330724547883,0.803883864861816,12.0
77,"7,29",105.0,1.0,595971.0,595971.0,0.0,0.75,1.0,1.0,0.5,1.0,1.0,3.0
nebraska,ne,296.0,437.0,374362.0,374362.0,1.0,0.7142857142857143,0.8571428571428572,1.0,0.5527864045000421,0.6220355269907728,1.0,6.0
704,704,49.0,31.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayside city council,mitchell shire council,1764.0,20.0,34857.0,34857.0,0.0,0.4117647058823529,0.6896551724137931,0.7741935483870968,0.21364290050721524,0.49948266928738083,0.6310676063136891,12.0
burkina faso,latvia,46.0,26.0,9234.0,9234.0,0.0,0.8571428571428572,1.0,1.0,0.527544408738466,1.0,1.0,10.0
37,37,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n,h,15187.0,89565.0,150684.0,150684.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"iran, islamic republic of",yemen: former yemen arab republic,46.0,21.0,9234.0,9234.0,0.0,0.2222222222222222,0.775,0.8372093023255813,0.3172679274440632,0.7150985588509051,0.7698414177724998,24.0
expense_deathbenefits,income_securitieslending,1.0,1.0,280.0,280.0,0.0,0.65,0.8918918918918919,1.0,0.26953760014333683,0.7867992836443896,1.0,18.0
952,922,1250.0,670.0,61497.0,61497.0,0.0,0.33333333333333337,1.0,1.0,0.2254033307585166,1.0,1.0,1.0
deu;che,zaf,1.0,1.0,2031.0,2031.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
tha,cyp,261.0,135.0,21477.0,21477.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
slamming (change of your carrier without permission),junk faxes,1070.0,11991.0,943111.0,943111.0,0.0,0.7083333333333333,1.0,1.0,0.49656353344034676,1.0,1.0,46.0
forest park,sullivans gulch,118.0,398.0,61281.0,61281.0,0.0,0.8333333333333334,1.0,1.0,0.7781199215099084,1.0,1.0,14.0
daly,wcrk,245139.0,215910.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
arizona,west virginia,64.0,32.0,2720.0,2720.0,0.0,0.6923076923076923,1.0,1.0,0.46469662096868936,1.0,1.0,10.0
ukraine,morocco,14.0,28.0,129971.0,129971.0,0.0,0.9,1.0,1.0,0.9024099927051467,1.0,1.0,6.0
daly,balb,246208.0,238171.0,9971582.0,9971582.0,0.0,0.6,0.8,1.0,0.5917517095361369,0.6666666666666666,1.0,2.0
hungary,canada,1.0,3.0,73.0,73.0,0.0,0.7777777777777778,1.0,1.0,0.5635642195280153,1.0,1.0,5.0
median,pr,1.0,15.0,11106.0,11106.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
moldova,bhutan,348.0,2.0,671205.0,671205.0,0.0,0.9090909090909091,1.0,1.0,0.8639172365120457,1.0,1.0,7.0
ms,ms.,1.0,6.0,374362.0,374362.0,1.0,0.33333333333333337,0.5,1.0,0.18350341907227408,0.29289321881345254,1.0,1.0
610,540,713.0,1377.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
pune,port elizabeth,32.0,7.0,636.0,636.0,0.0,0.8571428571428572,1.0,1.0,0.6464466094067263,1.0,1.0,12.0
republic of moldova,sri lanka,208.0,368.0,73645.0,73645.0,0.0,0.7222222222222222,1.0,1.0,0.5520859912353165,1.0,1.0,15.0
g,r-1,36.0,6.0,198900.0,198900.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
ago,bmu,20.0,3668.0,59228.0,59228.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
6137,6137,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bayf,civc,217895.0,310566.0,9971582.0,9971582.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0
eur,aud,6373.0,1846.0,63465.0,63465.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
philippines,australia,554.0,4787.0,320551.0,320551.0,0.0,0.7272727272727273,0.9411764705882353,1.0,0.7308090489709173,0.8881966011250105,1.0,10.0
fiscal year,priv. eq. income,9.0,1.0,280.0,280.0,0.0,0.7058823529411764,1.0,1.0,0.5470891863421616,1.0,1.0,14.0
somalia,djibouti,25232.0,112.0,165808.0,165808.0,0.0,0.8181818181818181,1.0,1.0,0.683772233983162,1.0,1.0,8.0
employer's agent,employers agent,41.0,1.0,374362.0,374362.0,1.0,0.0714285714285714,0.1875,0.3125,0.02299157908160565,0.10291477285493944,0.1846257516727886,1.0
oregon,nevada,7680.0,7779.0,403984.0,403984.0,0.0,0.75,1.0,1.0,0.75,1.0,1.0,6.0
moorabool shire council,nillumbik shire council,7.0,88.0,34857.0,34857.0,0.0,0.1333333333333333,0.5517241379310345,0.6,0.2543283671356882,0.41666666666666663,0.4285714285714286,9.0
nm,new mexico,91.0,44.0,374362.0,374362.0,1.0,0.7777777777777778,1.0,1.0,0.5917517095361371,1.0,1.0,8.0
spain,singapore,2034.0,2095.0,191325.0,191325.0,0.0,0.4444444444444444,0.9090909090909091,1.0,0.2546440075000701,0.8232233047033631,1.0,7.0
gresham - wilkes east,laurelhurst,43.0,231.0,59853.0,59853.0,0.0,0.5333333333333333,0.9230769230769231,1.0,0.4697121866450008,0.8769085090206673,1.0,17.0
1680,1680,10.0,5.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,10.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trinidad and tobago,india,405.0,414.0,81106.0,81106.0,0.0,0.6,0.8947368421052632,1.0,0.29166239667885363,0.7763932022500211,1.0,15.0
"equipment, construction","equipment, telecommunications",732.0,848.0,151623.0,151623.0,0.0,0.1875,0.5588235294117647,0.6666666666666667,0.08004218644725636,0.38278660015163235,0.49604736932103033,11.0
4213,4213,1.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mu,gy,109.0,8.0,2483304.0,2483304.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
ltcu,swtc,219.0,84.0,610676.0,610676.0,0.0,0.6666666666666667,0.8,1.0,0.5,0.6666666666666666,1.0,3.0
accountancy jobs,catering jobs,1856.0,1536.0,50000.0,50000.0,0.0,0.4,0.8260869565217391,0.8636363636363636,0.26620061429465713,0.7018576030000281,0.7582531107923859,9.0
8421,8421,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
havana brown,munchkin longhair,1.0,2.0,29421.0,29421.0,0.0,0.625,0.9615384615384616,1.0,0.39753592392329073,0.9246221638555591,1.0,16.0
r4w1,r1y4,33.0,33.0,2117.0,2117.0,0.0,0.4,1.0,1.0,0.25,1.0,1.0,3.0
gambia,argentina,64.0,60.0,48269.0,48269.0,0.0,0.6666666666666667,1.0,1.0,0.411651594585448,1.0,1.0,6.0
902,712,898.0,963.0,61779.0,61779.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
"professional, scientific, technical, administrative and support service activities (m+n)","professional, scientific and technical activities (m)",6663.0,11397.0,320551.0,320551.0,0.0,0.09090909090909094,0.4084507042253521,0.48863636363636365,0.022005395352362345,0.17713587116467988,0.30674625789782195,42.0
fire,dragon,52.0,27.0,801.0,801.0,0.0,0.8888888888888888,1.0,1.0,0.7958758547680684,1.0,1.0,6.0
jsa/prsp and jsa/i-prsp,guarantees,59.0,57.0,151623.0,151623.0,0.0,0.7333333333333334,0.9583333333333334,1.0,0.5551491579610492,0.942833804952497,1.0,18.0
colorado,co,835.0,1390.0,374362.0,374362.0,1.0,0.6666666666666667,0.8571428571428572,1.0,0.2440710539815456,0.6220355269907728,1.0,6.0
imports of goods and services,household consumption expenditure (including non-profit institutions serving households),9192.0,9188.0,81106.0,81106.0,0.0,0.34782608695652173,0.8552631578947368,0.9583333333333334,0.1855696653770803,0.8022077946757609,0.9272607032546692,70.0
plus_statistical_discrepancy,wholesale_and_retail_trade_transportation_and_storage_accommodation_and_food_service_activities,8.0,2914.0,68023.0,68023.0,0.0,0.4285714285714286,0.8648648648648649,0.9696969696969697,0.22901731160374894,0.7060465328251997,0.9324840421944223,77.0
other,commercials/promotions,935.0,700.0,943111.0,943111.0,0.0,0.7142857142857143,0.9090909090909091,1.0,0.4836022205056778,0.7914855859429253,1.0,19.0
formal competitive,cmas,18479.0,3514.0,346018.0,346018.0,0.0,0.7857142857142857,0.9444444444444444,1.0,0.6220355269907728,0.8675467642934956,1.0,16.0
maryland,md,1692.0,2322.0,374362.0,374362.0,1.0,0.7142857142857143,1.0,1.0,0.5527864045000421,1.0,1.0,6.0
tx,nm,7386.0,7680.0,403984.0,403984.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2328,2328,60.0,32.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mauritius,zimbabwe,465.0,183.0,48269.0,48269.0,0.0,0.7272727272727273,1.0,1.0,0.6491767922771883,1.0,1.0,9.0
iowa,vermont,7746.0,7732.0,403984.0,403984.0,0.0,0.9,1.0,1.0,0.8110177634953863,1.0,1.0,6.0
jackson county,hall county,5.0,1.0,910.0,910.0,0.0,0.3846153846153846,0.6470588235294117,0.6875,0.3178089597593534,0.4737651884157824,0.5188747756753118,6.0
canada,australia,223.0,200.0,8406.0,8406.0,0.0,0.9,1.0,1.0,0.3291796067500631,1.0,1.0,7.0
w40,742,1.0,774.0,61497.0,61497.0,0.0,0.8,1.0,1.0,0.6666666666666666,1.0,1.0,2.0
prep,layer 2 up,174.0,143.0,1668.0,1668.0,0.0,0.6666666666666667,1.0,1.0,0.5285954792089682,1.0,1.0,8.0
imports_of_goods_and_services,gross_domestic_product_gdp,9192.0,9234.0,81106.0,81106.0,0.0,0.2941176470588235,0.8913043478260869,1.0,0.10851311930713836,0.7891814893221081,1.0,25.0
e_d210,e_tcl,52.0,52.0,11106.0,11106.0,0.0,0.7777777777777778,0.875,1.0,0.6348516283298893,0.7763932022500211,1.0,4.0
württemberg,cape south coast,22.0,2.0,129971.0,129971.0,0.0,0.875,1.0,1.0,0.7249904508915366,1.0,1.0,15.0
manager,manager,4.0,9.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nbrk,deln,198806.0,241043.0,9971582.0,9971582.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
vinho verde,romania,410.0,21.0,129971.0,129971.0,0.0,0.6363636363636364,1.0,1.0,0.6557348136704519,1.0,1.0,10.0
kuwait,nicaragua,24.0,68.0,374362.0,374362.0,0.0,0.7,1.0,1.0,0.4729537233052701,1.0,1.0,8.0
western europe,australia and new zealand,21.0,2.0,158.0,158.0,0.0,0.4666666666666667,0.9696969696969697,1.0,0.5576260447961912,0.9493630316458167,1.0,20.0
q25langperl,q26framelearnspring,3.0,2.0,452.0,452.0,0.0,0.4,0.9230769230769231,1.0,0.25279677791992305,0.850928801500014,1.0,13.0
larceny,motor vehicle theft,22022.0,4905.0,70964.0,70964.0,0.0,0.7333333333333334,1.0,1.0,0.62717814039928,1.0,1.0,16.0
324,882,13.0,2.0,10001.0,10001.0,0.0,0.75,1.0,1.0,0.7418011102528389,1.0,1.0,3.0
1336,1336,4.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
services are specifically exempt by statute,ncb,33045.0,4439.0,346018.0,346018.0,0.0,0.8888888888888888,1.0,1.0,0.8145044416959326,1.0,1.0,41.0
q17hirchainterviews,q12jobcritother,1.0,1.0,452.0,452.0,0.0,0.5555555555555556,0.9333333333333333,1.0,0.37291055866430345,0.8740118423302576,1.0,13.0
527,527,1.0,1.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,2.0,2.0,374362.0,374362.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cabo verde,47,728.0,1.0,320551.0,320551.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0
kosovo,palestine,1419.0,8167.0,671205.0,671205.0,0.0,0.9090909090909091,1.0,1.0,0.9129611720221511,1.0,1.0,8.0
26,hungary,1.0,4948.0,320551.0,320551.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0
frmt,dbrk,1.0,1.0,46.0,46.0,0.0,0.8571428571428572,1.0,1.0,0.75,1.0,1.0,4.0
ice,ground,24.0,32.0,800.0,800.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0
"houston, tx","houston, tx 77055",7.0,2.0,22000.0,22000.0,1.0,0.25,0.375,0.4,0.20495360800007478,0.20943058495790523,0.2254033307585167,6.0
